13194139533342|Joakim|2|215|28|0|32|0|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;11;0;27;1;0;0;0;32;6;0;6;19;0;6;12;0;13;21;27;17|0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;3;1;2;0;3;1;2;2;0;1;0;1;0;0;3;2;5
26388279066655|Wolfgang|4|0|14|0|42|5|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;1;1;2;1;3;1;3;3;4
32|Alfonso|4|396|27|0|47|5|0|0;0;8;0;42;0;0;0;0;13;0;16;23;19;9;8;20;0;34;12;7;13;10;0;0;16;0;0;3;3;10;22;57;20;0;12;19|0;0;0;0;0;0;0;0;0;1;0;1;1;2;2;0;0;2;1;0;3;3;2;2;3;1;6;2;2;1;0;2;2;1;1;2;4
28587302322209|Ali|0|71|7|0|5|0|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;16;3;0;24;0;12;0;13|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;2
26388279066658|Roberto|13|0|28|0|144|3|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;5;7;10;6;7;5;4;2;5;8;4
4398046511139|Ayesha|0|0|0|0|0|5|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8796093022244|John|2|0|24|0|28|4|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;3;1;1;1;2;3;0;0;3;0;2;0;1;1;2;4
24189255811109|Jie|2|0|12|0|8|3|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1;0;2
32985348833318|Alfonso|0|0|11|0|6|4|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;2
35184372088871|Alexei|0|0|10|0|6|2|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2
13194139533352|Celso|10|268|45|0|94|0|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;19;31;42;18;13;1;52;17;30;30;2;0;6;0;0;0;0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;1;1;1;0;4;3;2;2;1;4;5;2;1;11;4;9;7;4;3;5;8
8796093022249|John|5|312|8|0|17|0|0|0;0;0;0;0;0;0;0;0;0;15;0;21;0;11;70;14;54;23;15;10;33;17;0;29;0;0;0;0;0;0;0;0;0;0;0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;3;1;1;1;4;4;0;0;0;0;0;0;0;0;0;0;0
2199023255594|Ali|17|325|76|0|117|1|0|0;0;0;0;0;0;0;12;0;12;0;9;19;20;26;0;0;15;0;0;27;19;7;8;16;8;20;6;0;17;0;6;20;0;7;31;20|0;0;0;2;2;1;1;3;0;0;0;2;3;3;2;4;3;3;2;4;4;5;2;3;5;8;1;4;8;5;4;4;7;5;5;6;6
13194139533355|John|6|0|22|0|32|4|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;5;0;4;1;1;2;2;0;0;1;1;2;0;1;1;0;0;1;1;1;1;3
26388279066668|Alexei|5|0|15|0|46|3|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;2;4;3;4;2;0;3;4;5
17592186044461|Ali|3|0|27|0|54|0|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;2;3;1;1;0;2;2;0;1;4;2;4;2;1;2;5;5
6597069766702|Alfonso|1|190|10|0|6|4|0|0;0;0;0;0;0;0;0;14;2;2;7;0;0;10;5;13;0;0;0;0;7;20;0;10;15;0;10;42;1;0;3;0;0;0;11;18|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;2
28587302322223|Tissa|1|0|14|0|12|4|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;1;2;0;3
10995116277808|Adje van den Berg|0|230|9|0|5|0|0|0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;23;6;6;20;0;30;3;0;11;15;15;15;17;31;0;25;6;1;0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3
32985348833329|John|2|40|13|0|13|1|0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;18;14|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;2;4
