creationDate|Post.id|Tag.id
2011-10-07T08:42:36.752+00:00|687194769694|1979
2011-10-07T08:42:36.752+00:00|687194769694|2027
2011-10-07T08:42:36.752+00:00|687194769694|5258
2011-10-07T08:42:36.752+00:00|687194769694|7717
2011-10-07T08:42:36.752+00:00|687194769694|8535
2011-10-07T08:42:36.752+00:00|687194769694|8802
2011-10-07T08:42:36.752+00:00|687194769694|9930
2011-10-07T08:42:36.752+00:00|687194769694|14429
2011-10-07T10:08:06.751+00:00|687194769708|1979
2011-10-07T10:08:06.751+00:00|687194769708|2822
2011-10-07T10:08:06.751+00:00|687194769708|6416
2011-10-07T10:08:06.751+00:00|687194769708|7606
2012-12-28T01:41:28.652+00:00|1168231106874|775
2012-10-02T17:10:10.310+00:00|1099511630153|775
2011-09-17T22:04:59.778+00:00|687194769743|775
2012-12-24T19:50:54.571+00:00|1168231106914|775
2012-11-28T05:38:35.022+00:00|1168231106920|775
2012-11-10T07:49:38.098+00:00|1168231106930|775
2012-08-25T08:38:17.711+00:00|1030792153459|775
2012-12-06T06:53:30.057+00:00|1168231106936|775
2012-12-05T00:04:19.311+00:00|1168231106949|775
2012-10-01T15:03:53.253+00:00|1099511630215|775
2012-06-15T15:40:45.341+00:00|962072676746|775
2012-12-03T14:06:31.603+00:00|1168231106956|775
2012-12-26T00:24:36.484+00:00|1168231106971|775
2012-11-23T11:41:43.116+00:00|1168231106974|775
2012-11-21T12:20:37.368+00:00|1168231106975|775
2012-12-07T02:39:03.964+00:00|1168231106981|775
2012-04-18T12:05:48.615+00:00|893353200058|775
2012-12-14T12:21:46.169+00:00|1168231107007|775
2012-11-18T05:53:37.568+00:00|1168231107010|775
2012-02-07T03:04:03.949+00:00|824633723338|775
2012-11-19T01:55:21.832+00:00|1168231107033|775
2012-07-25T10:28:05.355+00:00|1030792153571|775
2012-10-25T18:40:25.701+00:00|1099511630320|775
2012-10-14T18:12:44.003+00:00|1099511630337|775
2011-09-16T02:53:35.300+00:00|687194769940|775
2011-12-19T06:23:11.952+00:00|755914246678|775
2012-12-19T14:53:55.332+00:00|1168231107096|775
2012-11-17T03:08:59.445+00:00|1168231107109|775
2012-12-27T23:59:26.639+00:00|1168231107119|775
2012-09-08T10:02:37.819+00:00|1030792153668|775
2012-01-01T11:34:00.965+00:00|755914246732|775
2012-12-28T12:04:10.262+00:00|1168231107163|775
2012-12-05T08:01:04.836+00:00|1168231107164|1938
2012-07-07T20:55:43.093+00:00|962072676976|1938
2012-11-27T23:52:48.202+00:00|1168231107188|1938
2011-08-16T12:18:33.886+00:00|618475293304|1938
2012-11-26T22:34:10.366+00:00|1168231107194|1938
2012-11-27T16:47:43.752+00:00|1168231107196|1938
2012-12-30T23:40:28.134+00:00|1168231107210|1938
2012-12-16T05:19:34.605+00:00|1168231107225|1938
2012-10-29T11:33:49.947+00:00|1099511630499|1938
2012-12-19T04:12:37.812+00:00|1168231107240|1938
2012-08-31T10:14:54.263+00:00|1030792153787|1938
2012-10-29T19:47:43.974+00:00|1099511630534|1938
2012-10-03T23:48:15.226+00:00|1099511630543|1938
2012-10-22T15:47:45.825+00:00|1099511630559|1938
2012-09-23T16:51:36.976+00:00|1099511630565|1938
2012-12-20T19:10:23.525+00:00|1168231107317|1938
2012-09-06T22:31:33.752+00:00|1030792153854|1938
2012-10-06T16:18:58.665+00:00|1099511630608|1938
2012-04-24T18:24:58.586+00:00|893353200417|1938
2012-11-09T23:16:41.394+00:00|1168231107380|1938
2012-10-22T15:04:05.046+00:00|1099511630665|1938
2012-11-09T04:54:36.877+00:00|1168231107421|1938
2012-12-12T09:13:05.897+00:00|1168231107439|1938
2012-12-25T07:18:21.136+00:00|1168231107460|1938
2012-12-27T20:21:56.014+00:00|1168231107476|1938
2012-10-29T05:20:11.556+00:00|1099511630757|1938
2012-08-08T07:59:01.310+00:00|1030792154029|1938
2012-12-29T14:55:54.295+00:00|1168231107515|1938
2012-07-20T15:42:26.914+00:00|1030792154045|1938
2012-12-24T07:21:13.416+00:00|1168231107536|1938
2012-12-27T01:17:30.884+00:00|1168231107555|1938
2012-05-04T14:09:39.369+00:00|893353200626|1938
2012-03-01T01:40:06.844+00:00|824633723894|1938
2012-11-28T22:16:45.582+00:00|1168231107592|1938
2012-10-10T06:42:01.623+00:00|1099511630860|1938
2012-07-14T12:01:03.849+00:00|1030792154125|1938
2012-07-17T04:48:39.785+00:00|1030792154136|1938
2012-12-20T17:59:23.344+00:00|1168231107618|1938
2012-08-06T20:14:11.893+00:00|1030792154156|1938
2012-09-02T15:42:34.519+00:00|1030792154172|1938
2012-12-31T19:24:29.153+00:00|1168231107663|1938
2012-12-25T06:40:38.334+00:00|1168231107667|1938
2012-12-22T03:09:44.052+00:00|1168231107675|1938
2012-09-01T07:09:13.007+00:00|1030792154205|1938
2012-02-21T05:56:55.998+00:00|824633724015|1191
2012-02-21T05:56:55.998+00:00|824633724015|1934
2012-02-21T05:56:55.998+00:00|824633724015|6183
2012-02-21T05:56:55.998+00:00|824633724015|8277
2012-02-21T05:56:55.998+00:00|824633724015|11635
2012-02-21T05:56:55.998+00:00|824633724015|11726
2012-02-21T12:37:25.998+00:00|824633724031|1934
2012-02-21T12:37:25.998+00:00|824633724031|6954
2012-02-21T12:37:25.998+00:00|824633724031|9039
2012-02-21T03:30:40.998+00:00|824633724047|1934
2012-02-21T03:30:40.998+00:00|824633724047|2808
2012-02-21T03:30:40.998+00:00|824633724047|5067
2012-02-21T03:30:40.998+00:00|824633724047|9147
2012-02-21T03:30:40.998+00:00|824633724047|10651
2012-02-21T03:30:40.998+00:00|824633724047|11541
2012-02-22T11:46:25.998+00:00|824633724054|1022
2012-02-22T11:46:25.998+00:00|824633724054|1186
2012-02-22T11:46:25.998+00:00|824633724054|1644
2012-02-22T11:46:25.998+00:00|824633724054|1934
2012-02-22T11:46:25.998+00:00|824633724054|2005
2012-02-22T11:46:25.998+00:00|824633724054|2811
2012-02-22T11:46:25.998+00:00|824633724054|5064
2012-02-22T11:46:25.998+00:00|824633724054|5152
2012-02-22T11:46:25.998+00:00|824633724054|11737
2012-02-20T07:39:40.998+00:00|824633724061|1934
2012-02-20T07:39:40.998+00:00|824633724061|2881
2012-02-20T07:39:40.998+00:00|824633724061|2888
2012-02-20T07:39:40.998+00:00|824633724061|2968
2012-02-20T07:39:40.998+00:00|824633724061|2982
2012-02-20T07:39:40.998+00:00|824633724061|3005
2012-02-20T07:39:40.998+00:00|824633724061|6950
2012-02-20T07:39:40.998+00:00|824633724061|14575
2012-02-21T18:26:10.998+00:00|824633724068|1183
2012-02-21T18:26:10.998+00:00|824633724068|1763
2012-02-21T18:26:10.998+00:00|824633724068|1934
2012-02-21T18:26:10.998+00:00|824633724068|5066
2012-02-21T18:26:10.998+00:00|824633724068|12085
2012-08-15T10:45:56.786+00:00|1030792154880|458
2012-08-15T10:45:56.786+00:00|1030792154880|2898
2012-04-16T11:01:35.582+00:00|893353201425|458
2012-04-16T11:01:35.582+00:00|893353201425|2929
2012-04-16T11:01:35.582+00:00|893353201425|8882
2011-11-17T01:48:06.470+00:00|755914247970|458
2012-06-05T03:32:26.291+00:00|962072678195|458
2011-10-10T00:55:06.571+00:00|687194771268|458
2011-12-20T03:19:18.681+00:00|755914248005|1528
2011-12-20T03:19:18.681+00:00|755914248005|2899
2011-12-20T03:19:18.681+00:00|755914248005|7287
2011-12-20T03:19:18.681+00:00|755914248005|9043
2011-12-20T03:19:18.681+00:00|755914248005|11165
2011-12-20T03:19:18.681+00:00|755914248005|11642
2011-12-20T03:19:18.681+00:00|755914248005|12030
2011-12-18T19:24:33.681+00:00|755914248015|975
2011-12-18T19:24:33.681+00:00|755914248015|1528
2011-12-18T19:24:33.681+00:00|755914248015|8718
2011-12-18T19:24:33.681+00:00|755914248015|8962
2011-12-18T19:24:33.681+00:00|755914248015|9036
2011-12-19T21:03:33.681+00:00|755914248025|1528
2011-12-19T21:03:33.681+00:00|755914248025|6942
2011-12-20T04:56:48.681+00:00|755914248035|1528
2011-12-20T04:56:48.681+00:00|755914248035|2027
2011-12-20T04:56:48.681+00:00|755914248035|2823
2011-12-20T04:56:48.681+00:00|755914248035|6374
2011-12-20T04:56:48.681+00:00|755914248035|6797
2011-12-20T04:56:48.681+00:00|755914248035|6931
2011-12-20T04:56:48.681+00:00|755914248035|8705
2011-12-20T00:04:18.681+00:00|755914248045|6
2011-12-20T00:04:18.681+00:00|755914248045|1528
2011-12-20T00:04:18.681+00:00|755914248045|5062
2011-12-19T20:05:03.681+00:00|755914248055|573
2011-12-19T20:05:03.681+00:00|755914248055|576
2011-12-19T20:05:03.681+00:00|755914248055|1528
2011-12-19T20:05:03.681+00:00|755914248055|3023
2011-12-19T20:05:03.681+00:00|755914248055|3100
2011-12-19T20:05:03.681+00:00|755914248055|6412
2011-12-19T20:05:03.681+00:00|755914248055|7479
2011-12-19T20:05:03.681+00:00|755914248055|11876
2011-10-06T20:26:24.735+00:00|687194771473|540
2011-10-06T20:26:24.735+00:00|687194771473|7606
2011-10-06T20:26:24.735+00:00|687194771473|9154
2012-01-03T14:06:06.095+00:00|755914248210|1860
2012-01-03T14:06:06.095+00:00|755914248210|2880
2012-01-03T14:06:06.095+00:00|755914248210|6210
2012-01-03T14:06:06.095+00:00|755914248210|7625
2012-01-03T14:06:06.095+00:00|755914248210|9072
2012-04-14T23:43:34.802+00:00|893353201829|1410
2011-10-01T09:38:52.042+00:00|687194771641|1410
2012-06-03T08:21:51.946+00:00|962072678586|293
2012-06-03T08:21:51.946+00:00|962072678586|1526
2012-06-03T08:21:51.946+00:00|962072678586|2986
2012-06-03T08:21:51.946+00:00|962072678586|10193
2012-06-03T04:33:51.946+00:00|962072678587|1183
2012-06-03T04:33:51.946+00:00|962072678587|1526
2012-06-03T04:33:51.946+00:00|962072678587|5140
2012-06-03T04:33:51.946+00:00|962072678587|10163
2012-06-03T04:33:51.946+00:00|962072678587|10838
2012-06-03T04:33:51.946+00:00|962072678587|13570
2012-12-30T22:07:54.436+00:00|1168231109131|410
2012-12-15T19:29:13.249+00:00|1168231109132|410
2012-09-19T15:26:43.972+00:00|1099511632397|410
2012-05-22T04:36:43.348+00:00|962072678931|410
2012-12-30T06:02:08.403+00:00|1168231109145|410
2012-12-29T17:39:01.228+00:00|1168231109156|410
2012-08-07T12:48:27.939+00:00|1030792155695|410
2012-11-07T19:43:43.116+00:00|1099511632432|410
2012-12-12T06:32:41.269+00:00|1168231109169|410
2012-12-22T06:10:01.546+00:00|1168231109188|410
2012-12-20T04:52:09.732+00:00|1168231109207|410
2012-12-08T06:05:24.709+00:00|1168231109214|410
2012-12-30T21:46:27.655+00:00|1168231109221|410
2012-12-26T14:13:51.962+00:00|1168231109228|410
2012-04-24T04:44:36.673+00:00|893353202291|410
2012-08-08T19:57:50.493+00:00|1030792155777|410
2012-12-31T16:05:40.657+00:00|1168231109263|410
2012-12-28T03:36:59.775+00:00|1168231109270|410
2012-09-20T10:34:53.991+00:00|1099511632542|410
2012-08-08T15:26:26.225+00:00|1030792155817|410
2012-12-24T22:19:32.984+00:00|1168231109300|410
2012-12-02T07:33:32.426+00:00|1168231109319|410
2012-12-31T09:51:07.780+00:00|1168231109338|410
2012-10-26T05:10:35.970+00:00|1099511632615|410
2012-12-20T06:15:32.566+00:00|1168231109365|410
2012-11-28T23:55:03.258+00:00|1168231109385|410
2012-12-27T10:47:00.782+00:00|1168231109405|410
2012-12-26T01:55:23.536+00:00|1168231109409|410
2012-12-24T22:19:26.128+00:00|1168231109413|410
2012-12-18T23:41:52.109+00:00|1168231109417|410
2012-12-05T13:48:05.581+00:00|1168231109421|410
2012-12-24T12:02:32.747+00:00|1168231109440|410
2012-07-17T12:48:56.277+00:00|1030792155987|410
2012-12-23T15:22:34.778+00:00|1168231109476|410
2012-12-10T01:09:22.741+00:00|1168231109493|410
2012-11-17T16:52:41.539+00:00|1168231109508|410
2012-12-25T17:45:33.321+00:00|1168231109523|410
2012-11-01T13:49:53.436+00:00|1099511632788|410
2012-12-31T21:35:08.838+00:00|1168231109525|410
2012-12-31T16:38:15.050+00:00|1168231109534|410
2012-12-20T20:58:35.005+00:00|1168231109547|410
2012-12-27T15:32:43.602+00:00|1168231109555|410
2012-10-19T21:08:59.079+00:00|1099511632827|410
2012-12-13T05:40:49.290+00:00|1168231109578|410
2012-12-10T06:06:40.313+00:00|1168231109593|410
2012-12-06T14:12:54.486+00:00|1168231109612|410
2012-02-07T19:02:50.928+00:00|824633725951|410
2012-12-22T10:17:31.570+00:00|1168231109636|410
2012-03-04T20:07:38.073+00:00|824633725961|410
2012-10-25T02:24:10.452+00:00|1099511632923|410
2012-12-17T02:41:58.022+00:00|1168231109677|410
2012-09-25T23:52:25.691+00:00|1099511632952|410
2012-12-03T17:14:29.083+00:00|1168231109699|410
2012-05-14T16:13:22.751+00:00|962072679509|410
2012-09-14T19:42:59.724+00:00|1099511632999|410
2012-10-23T01:34:25.672+00:00|1099511633010|410
2012-12-15T15:42:39.265+00:00|1168231109757|410
2012-12-22T19:32:55.214+00:00|1168231109765|410
2012-10-27T20:13:10.042+00:00|1099511633037|410
2012-09-28T04:52:49.276+00:00|1099511633048|410
2012-08-23T06:13:07.444+00:00|1030792156323|410
2012-10-16T06:32:26.644+00:00|1099511633076|410
2012-11-14T10:57:29.022+00:00|1168231109829|410
2012-12-18T13:34:20.626+00:00|1168231109850|410
2012-08-28T23:12:26.025+00:00|1030792156399|410
2012-07-02T02:12:41.226+00:00|962072679665|410
2012-12-31T10:40:38.773+00:00|1168231109875|410
2012-12-31T06:28:10.072+00:00|1168231109880|410
2012-12-29T17:32:55.937+00:00|1168231109888|410
2012-12-29T01:57:36.675+00:00|1168231109903|410
2012-10-14T05:02:04.832+00:00|1099511633182|410
2012-09-24T15:41:04.830+00:00|1099511633190|410
2012-12-19T06:14:13.704+00:00|1168231109934|410
2012-12-24T04:44:15.459+00:00|1168231109947|410
2012-10-14T07:34:19.101+00:00|1099511633224|410
2012-11-10T20:52:23.340+00:00|1168231109975|410
2012-12-11T22:18:48.517+00:00|1168231109990|410
2012-11-30T08:49:13.778+00:00|1168231110006|410
2012-11-17T16:49:52.822+00:00|1168231110022|410
2012-11-16T06:31:03.743+00:00|1168231110042|410
2012-09-10T13:25:26.540+00:00|1099511633326|410
2012-10-31T22:23:34.377+00:00|1099511633334|410
2012-05-26T22:38:38.491+00:00|962072679870|410
2012-07-13T16:20:21.537+00:00|1030792156614|410
2012-05-31T05:04:36.667+00:00|962072679886|410
2012-05-07T17:41:16.300+00:00|893353203170|410
2012-12-20T05:53:42.432+00:00|1168231110134|410
2012-10-12T06:00:49.940+00:00|1099511633399|410
2012-08-24T14:48:41.429+00:00|1030792156664|410
2012-12-26T11:50:01.977+00:00|1168231110139|410
2012-02-23T13:47:37.780+00:00|824633726462|410
2012-03-13T11:34:35.634+00:00|893353203199|410
2012-12-10T23:41:43.068+00:00|1168231110144|410
2012-11-28T18:43:34.129+00:00|1168231110162|410
2012-09-21T13:25:53.050+00:00|1099511633444|410
2012-09-28T17:29:25.000+00:00|1099511633465|410
2012-08-07T01:00:15.786+00:00|1030792156750|410
2012-12-26T05:31:39.704+00:00|1168231110236|410
2012-09-11T13:08:30.014+00:00|1099511633514|410
2012-08-28T08:09:40.037+00:00|1030792156787|410
2012-06-06T12:54:15.764+00:00|962072680060|410
2012-12-15T15:48:22.255+00:00|1168231110287|410
2012-08-26T11:51:51.946+00:00|1030792156831|410
2012-12-22T21:43:51.464+00:00|1168231110314|410
2012-04-27T05:31:42.510+00:00|893353203561|280
2012-04-27T05:31:42.510+00:00|893353203561|1985
2012-04-27T05:31:42.510+00:00|893353203561|3083
2012-04-27T05:31:42.510+00:00|893353203561|5854
2011-04-12T00:14:20.138+00:00|481036343259|139
2011-04-12T00:14:20.138+00:00|481036343259|6991
2011-04-12T00:14:20.138+00:00|481036343259|10712
2011-03-09T11:42:16.532+00:00|481036343260|470
2011-03-09T11:42:16.532+00:00|481036343260|1031
2011-03-09T11:42:16.532+00:00|481036343260|1998
2011-03-09T11:42:16.532+00:00|481036343260|6394
2011-03-09T11:42:16.532+00:00|481036343260|7610
2011-05-13T14:29:34.102+00:00|549755819997|470
2011-05-13T14:29:34.102+00:00|549755819997|4849
2011-05-13T14:29:34.102+00:00|549755819997|9319
2011-09-23T11:59:32.575+00:00|687194773470|1375
2011-09-23T11:59:32.575+00:00|687194773470|5875
2011-09-23T11:59:32.575+00:00|687194773470|8174
2011-09-23T11:59:32.575+00:00|687194773470|8245
2011-09-23T11:59:32.575+00:00|687194773470|12924
2011-09-23T11:59:32.575+00:00|687194773470|15478
2012-04-07T18:19:06.770+00:00|893353203679|138
2012-04-07T18:19:06.770+00:00|893353203679|587
2012-04-07T18:19:06.770+00:00|893353203679|1171
2012-04-07T18:19:06.770+00:00|893353203679|1653
2012-04-07T18:19:06.770+00:00|893353203679|2807
2012-04-07T18:19:06.770+00:00|893353203679|6400
2012-04-07T18:19:06.770+00:00|893353203679|6624
2012-04-07T18:19:06.770+00:00|893353203679|11618
2011-12-19T11:16:18.681+00:00|755914250208|1528
2011-12-19T11:16:18.681+00:00|755914250208|2896
2011-12-19T11:16:18.681+00:00|755914250208|7443
2011-12-19T11:16:18.681+00:00|755914250208|11598
2012-12-16T22:41:32.384+00:00|1168231110857|545
2011-02-19T15:25:41.174+00:00|412316866764|545
2012-03-29T15:44:34.791+00:00|893353203917|545
2012-03-29T15:44:34.791+00:00|893353203917|7604
2010-09-13T19:00:27.294+00:00|274877913296|1339
2010-09-13T19:00:27.294+00:00|274877913296|2953
2010-09-13T19:00:27.294+00:00|274877913296|7521
2010-09-13T19:00:27.294+00:00|274877913296|9202
