creationDate|deletionDate|Person.id|Comment.id
2012-12-29T19:51:49.697+00:00|2013-01-01T00:00:00.000+00:00|26388279066632|1168231106752
2012-12-25T15:09:39.196+00:00|2013-01-01T00:00:00.000+00:00|28587302322223|1168231106752
2012-12-29T18:01:00.722+00:00|2013-01-01T00:00:00.000+00:00|28587302322196|1168231106752
2012-12-29T18:41:01.875+00:00|2013-01-01T00:00:00.000+00:00|10995116277761|1168231106752
2012-12-25T15:34:10.473+00:00|2013-01-01T00:00:00.000+00:00|2199023255557|1168231106752
2012-12-27T14:43:30.894+00:00|2013-01-01T00:00:00.000+00:00|30786325577731|1168231106752
2012-12-30T14:47:36.442+00:00|2013-01-01T00:00:00.000+00:00|14|1168231106752
2012-12-25T17:56:16.570+00:00|2013-01-01T00:00:00.000+00:00|24189255811109|1168231106752
2012-12-29T02:07:16.589+00:00|2013-01-01T00:00:00.000+00:00|13194139533352|1168231106752
2012-12-31T17:28:15.304+00:00|2013-01-01T00:00:00.000+00:00|2199023255594|1168231106752
2012-12-26T00:27:27.599+00:00|2013-01-01T00:00:00.000+00:00|26388279066658|1168231106752
2012-12-26T18:38:55.904+00:00|2013-01-01T00:00:00.000+00:00|32985348833318|1168231106752
2012-12-26T17:16:12.088+00:00|2013-01-01T00:00:00.000+00:00|15393162788877|1168231106752
2012-12-31T15:44:35.632+00:00|2013-01-01T00:00:00.000+00:00|28587302322180|1168231106752
2012-12-29T00:28:48.888+00:00|2013-01-01T00:00:00.000+00:00|10995116277782|1168231106752
2012-12-28T15:33:37.318+00:00|2013-01-01T00:00:00.000+00:00|32|1168231106752
2012-12-30T05:54:38.389+00:00|2013-01-01T00:00:00.000+00:00|17592186044443|1168231106782
2012-12-30T11:30:54.821+00:00|2013-01-01T00:00:00.000+00:00|35184372088856|1168231106782
2012-12-29T01:30:20.845+00:00|2013-01-01T00:00:00.000+00:00|28587302322204|1168231106782
2012-12-25T08:18:24.397+00:00|2013-01-01T00:00:00.000+00:00|19791209299968|1168231106782
2012-12-26T06:31:58.143+00:00|2013-01-01T00:00:00.000+00:00|8796093022234|1168231106782
2012-12-29T13:33:17.169+00:00|2013-01-01T00:00:00.000+00:00|17592186044461|1168231106782
2012-12-31T02:42:05.277+00:00|2013-01-01T00:00:00.000+00:00|6597069766702|1168231106782
2012-12-31T08:50:40.210+00:00|2013-01-01T00:00:00.000+00:00|21990232555526|1168231106782
2012-12-31T21:24:49.887+00:00|2013-01-01T00:00:00.000+00:00|21990232555527|1168231106782
2012-12-27T18:43:37.160+00:00|2013-01-01T00:00:00.000+00:00|26388279066641|1168231106782
2012-12-28T06:14:31.682+00:00|2013-01-01T00:00:00.000+00:00|32985348833329|1168231106782
2012-12-30T04:22:33.971+00:00|2013-01-01T00:00:00.000+00:00|37383395344394|1168231106782
2012-12-25T07:04:33.015+00:00|2013-01-01T00:00:00.000+00:00|35184372088871|1168231106782
2012-12-26T23:43:07.413+00:00|2013-01-01T00:00:00.000+00:00|10995116277783|1168231106782
2012-12-28T23:15:08.948+00:00|2013-01-01T00:00:00.000+00:00|16|1168231106782
2012-12-25T23:16:45.970+00:00|2013-01-01T00:00:00.000+00:00|10995116277808|1168231106782
2012-12-28T05:23:51.456+00:00|2013-01-01T00:00:00.000+00:00|35184372088834|1168231106782
2012-12-31T17:39:59.152+00:00|2013-01-01T00:00:00.000+00:00|26388279066632|1168231106782
2012-12-28T06:57:28.802+00:00|2013-01-01T00:00:00.000+00:00|28587302322223|1168231106782
2012-12-26T21:55:04.974+00:00|2013-01-01T00:00:00.000+00:00|28587302322196|1168231106782
2012-12-28T00:10:35.458+00:00|2013-01-01T00:00:00.000+00:00|10995116277761|1168231106782
2012-12-30T17:44:38.874+00:00|2013-01-01T00:00:00.000+00:00|2199023255557|1168231106782
2012-12-27T04:56:03.145+00:00|2013-01-01T00:00:00.000+00:00|30786325577731|1168231106782
2012-12-29T02:46:51.513+00:00|2013-01-01T00:00:00.000+00:00|14|1168231106782
2012-12-29T14:20:06.273+00:00|2013-01-01T00:00:00.000+00:00|24189255811109|1168231106782
2012-12-28T14:31:19.151+00:00|2013-01-01T00:00:00.000+00:00|13194139533352|1168231106782
2012-12-28T14:13:15.298+00:00|2013-01-01T00:00:00.000+00:00|2199023255594|1168231106782
2012-12-28T00:40:24.572+00:00|2013-01-01T00:00:00.000+00:00|26388279066658|1168231106782
2012-12-26T04:19:57.471+00:00|2013-01-01T00:00:00.000+00:00|32985348833318|1168231106782
2012-12-30T01:45:45.237+00:00|2013-01-01T00:00:00.000+00:00|15393162788877|1168231106782
2012-12-27T01:58:54.418+00:00|2013-01-01T00:00:00.000+00:00|28587302322180|1168231106782
2012-12-25T12:11:14.231+00:00|2013-01-01T00:00:00.000+00:00|10995116277782|1168231106782
2012-12-30T20:49:55.117+00:00|2012-12-30T20:50:06.405+00:00|32|1168231106782
2012-12-26T09:52:57.494+00:00|2013-01-01T00:00:00.000+00:00|28587302322209|1168231106782
2012-12-29T03:21:26.044+00:00|2013-01-01T00:00:00.000+00:00|35184372088850|1168231106782
2012-12-27T18:48:04.414+00:00|2013-01-01T00:00:00.000+00:00|8796093022244|1168231106782
2012-12-29T19:55:51.130+00:00|2013-01-01T00:00:00.000+00:00|32985348833291|1168231106782
2012-12-30T00:06:16.343+00:00|2013-01-01T00:00:00.000+00:00|28587302322191|1168231106782
2012-12-26T16:46:45.671+00:00|2013-01-01T00:00:00.000+00:00|13194139533342|1168231106782
2012-12-31T00:44:59.641+00:00|2013-01-01T00:00:00.000+00:00|26388279066655|1168231106782
2012-12-26T13:24:19.563+00:00|2013-01-01T00:00:00.000+00:00|13194139533355|1168231106782
2012-12-25T08:46:06.461+00:00|2013-01-01T00:00:00.000+00:00|30786325577740|1168231106782
2012-12-31T18:28:48.377+00:00|2013-01-01T00:00:00.000+00:00|2199023255573|1168231106782
2012-12-27T14:31:42.856+00:00|2013-01-01T00:00:00.000+00:00|26388279066668|1168231106782
2012-12-26T02:33:12.814+00:00|2013-01-01T00:00:00.000+00:00|19791209299987|1168231106782
2012-12-30T15:59:27.649+00:00|2013-01-01T00:00:00.000+00:00|8796093022237|1168231106782
2012-12-31T23:38:03.906+00:00|2013-01-01T00:00:00.000+00:00|24189255811081|1168231106782
2012-11-16T11:05:52.264+00:00|2013-01-01T00:00:00.000+00:00|2199023255557|1168231106886
2012-05-06T06:51:46.991+00:00|2013-01-01T00:00:00.000+00:00|8796093022244|893353199950
2012-10-21T18:55:10.844+00:00|2013-01-01T00:00:00.000+00:00|28587302322204|1099511630200
2012-10-22T16:55:44.430+00:00|2013-01-01T00:00:00.000+00:00|19791209299968|1099511630200
2012-10-22T00:34:01.412+00:00|2013-01-01T00:00:00.000+00:00|8796093022234|1099511630200
2012-10-19T02:32:53.971+00:00|2013-01-01T00:00:00.000+00:00|17592186044461|1099511630200
2012-10-24T01:02:36.954+00:00|2013-01-01T00:00:00.000+00:00|6597069766702|1099511630200
2012-10-23T09:05:39.830+00:00|2013-01-01T00:00:00.000+00:00|21990232555526|1099511630200
2012-10-25T04:37:32.809+00:00|2013-01-01T00:00:00.000+00:00|21990232555527|1099511630200
2012-10-23T19:29:54.947+00:00|2013-01-01T00:00:00.000+00:00|26388279066641|1099511630200
2012-10-21T23:52:45.662+00:00|2013-01-01T00:00:00.000+00:00|32985348833329|1099511630200
2012-10-21T16:41:29.471+00:00|2013-01-01T00:00:00.000+00:00|35184372088871|1099511630200
2012-10-21T15:07:37.591+00:00|2013-01-01T00:00:00.000+00:00|10995116277783|1099511630200
2012-10-19T13:06:11.075+00:00|2013-01-01T00:00:00.000+00:00|16|1099511630200
2012-10-23T23:55:24.330+00:00|2013-01-01T00:00:00.000+00:00|10995116277808|1099511630200
2012-10-21T00:48:37.674+00:00|2013-01-01T00:00:00.000+00:00|35184372088834|1099511630200
2012-10-23T19:07:55.096+00:00|2013-01-01T00:00:00.000+00:00|26388279066632|1099511630200
2012-10-20T22:04:55.719+00:00|2013-01-01T00:00:00.000+00:00|28587302322223|1099511630200
2012-10-22T13:36:43.323+00:00|2013-01-01T00:00:00.000+00:00|28587302322196|1099511630200
2012-10-24T14:09:00.182+00:00|2013-01-01T00:00:00.000+00:00|10995116277761|1099511630200
2012-10-22T20:09:49.702+00:00|2013-01-01T00:00:00.000+00:00|2199023255557|1099511630200
2012-10-20T19:57:10.314+00:00|2013-01-01T00:00:00.000+00:00|30786325577731|1099511630200
2012-10-23T16:40:07.022+00:00|2013-01-01T00:00:00.000+00:00|14|1099511630200
2012-10-22T08:36:54.041+00:00|2013-01-01T00:00:00.000+00:00|24189255811109|1099511630200
2012-10-19T14:22:36.908+00:00|2013-01-01T00:00:00.000+00:00|13194139533352|1099511630200
2012-10-23T07:57:48.314+00:00|2013-01-01T00:00:00.000+00:00|2199023255594|1099511630200
2012-10-21T04:40:11.061+00:00|2013-01-01T00:00:00.000+00:00|26388279066658|1099511630200
2012-10-24T23:45:25.900+00:00|2013-01-01T00:00:00.000+00:00|32985348833318|1099511630200
2012-10-19T05:41:46.359+00:00|2013-01-01T00:00:00.000+00:00|15393162788877|1099511630200
2012-10-19T08:18:53.546+00:00|2013-01-01T00:00:00.000+00:00|28587302322180|1099511630200
2012-10-20T06:49:06.599+00:00|2013-01-01T00:00:00.000+00:00|10995116277782|1099511630200
2012-10-20T01:26:22.404+00:00|2013-01-01T00:00:00.000+00:00|32|1099511630200
2012-10-18T14:37:22.935+00:00|2013-01-01T00:00:00.000+00:00|28587302322209|1099511630200
2012-10-21T17:54:37.250+00:00|2013-01-01T00:00:00.000+00:00|8796093022244|1099511630200
2012-10-24T16:09:14.939+00:00|2013-01-01T00:00:00.000+00:00|32985348833291|1099511630200
2012-10-23T16:12:36.863+00:00|2013-01-01T00:00:00.000+00:00|28587302322191|1099511630200
2012-10-19T23:11:21.244+00:00|2013-01-01T00:00:00.000+00:00|13194139533342|1099511630200
2012-12-19T06:27:31.267+00:00|2013-01-01T00:00:00.000+00:00|10995116277782|1168231106968
2012-06-26T08:22:51.684+00:00|2013-01-01T00:00:00.000+00:00|8796093022234|962072676797
2012-11-23T19:48:10.728+00:00|2013-01-01T00:00:00.000+00:00|35184372088856|1168231107009
2012-11-18T04:56:02.082+00:00|2013-01-01T00:00:00.000+00:00|28587302322204|1168231107009
2012-11-18T14:07:07.728+00:00|2013-01-01T00:00:00.000+00:00|19791209299968|1168231107009
2012-11-24T16:55:52.309+00:00|2013-01-01T00:00:00.000+00:00|8796093022234|1168231107009
2012-11-24T08:52:09.566+00:00|2013-01-01T00:00:00.000+00:00|17592186044461|1168231107009
2012-10-31T01:12:33.660+00:00|2013-01-01T00:00:00.000+00:00|2199023255573|1099511630299
2012-10-31T10:02:49.958+00:00|2013-01-01T00:00:00.000+00:00|21990232555526|1099511630299
2012-10-28T22:06:20.332+00:00|2013-01-01T00:00:00.000+00:00|32985348833291|1099511630299
2012-10-28T22:39:25.953+00:00|2013-01-01T00:00:00.000+00:00|35184372088871|1099511630299
2012-10-28T17:58:43.529+00:00|2013-01-01T00:00:00.000+00:00|8796093022237|1099511630299
2012-10-29T05:38:58.387+00:00|2013-01-01T00:00:00.000+00:00|24189255811109|1099511630299
2012-10-31T00:26:17.110+00:00|2013-01-01T00:00:00.000+00:00|17592186044443|1099511630299
2012-10-28T15:13:51.519+00:00|2013-01-01T00:00:00.000+00:00|13194139533342|1099511630299
2012-10-31T08:14:14.516+00:00|2013-01-01T00:00:00.000+00:00|21990232555527|1099511630299
2012-10-29T16:27:22.335+00:00|2013-01-01T00:00:00.000+00:00|2199023255594|1099511630299
2012-10-31T13:15:27.056+00:00|2013-01-01T00:00:00.000+00:00|8796093022234|1099511630299
2012-10-28T06:11:23.682+00:00|2013-01-01T00:00:00.000+00:00|30786325577731|1099511630299
2012-10-28T19:24:29.655+00:00|2013-01-01T00:00:00.000+00:00|10995116277783|1099511630299
2012-10-26T12:00:24.102+00:00|2013-01-01T00:00:00.000+00:00|28587302322204|1099511630299
2012-10-25T20:13:30.509+00:00|2013-01-01T00:00:00.000+00:00|10995116277761|1099511630299
2012-10-27T07:47:38.003+00:00|2013-01-01T00:00:00.000+00:00|13194139533352|1099511630299
2012-10-27T10:51:20.488+00:00|2013-01-01T00:00:00.000+00:00|32985348833318|1099511630299
2012-10-28T10:24:47.077+00:00|2013-01-01T00:00:00.000+00:00|2199023255594|1099511630302
2012-12-18T02:16:47.504+00:00|2013-01-01T00:00:00.000+00:00|13194139533342|1168231107064
2012-12-19T01:12:01.234+00:00|2013-01-01T00:00:00.000+00:00|2199023255573|1168231107068
2012-10-30T19:28:57.685+00:00|2013-01-01T00:00:00.000+00:00|21990232555527|1099511630355
2012-12-06T17:04:11.909+00:00|2013-01-01T00:00:00.000+00:00|8796093022244|1168231107122
2012-12-31T12:27:38.740+00:00|2013-01-01T00:00:00.000+00:00|28587302322180|1168231107155
2012-12-08T20:17:09.212+00:00|2013-01-01T00:00:00.000+00:00|13194139533342|1168231107159
2012-12-08T23:32:38.051+00:00|2013-01-01T00:00:00.000+00:00|26388279066658|1168231107159
2012-12-14T06:09:57.685+00:00|2013-01-01T00:00:00.000+00:00|14|1168231107159
2012-12-13T13:55:12.189+00:00|2013-01-01T00:00:00.000+00:00|26388279066668|1168231107159
2012-12-14T06:43:25.209+00:00|2013-01-01T00:00:00.000+00:00|28587302322223|1168231107159
2012-12-12T02:01:55.648+00:00|2013-01-01T00:00:00.000+00:00|32985348833318|1168231107159
2012-12-09T07:46:28.247+00:00|2013-01-01T00:00:00.000+00:00|35184372088856|1168231107159
2012-12-12T00:56:26.643+00:00|2013-01-01T00:00:00.000+00:00|10995116277808|1168231107159
2012-12-13T16:09:54.305+00:00|2013-01-01T00:00:00.000+00:00|32985348833291|1168231107159
2012-12-10T06:56:34.680+00:00|2013-01-01T00:00:00.000+00:00|35184372088834|1168231107159
2012-12-09T10:21:59.616+00:00|2013-01-01T00:00:00.000+00:00|26388279066632|1168231107159
2012-12-09T06:14:51.380+00:00|2013-01-01T00:00:00.000+00:00|24189255811109|1168231107159
2012-12-11T05:56:19.080+00:00|2013-01-01T00:00:00.000+00:00|10995116277782|1168231107159
2012-12-09T06:20:36.787+00:00|2013-01-01T00:00:00.000+00:00|6597069766702|1168231107159
2012-12-14T23:46:50.182+00:00|2013-01-01T00:00:00.000+00:00|35184372088850|1168231107159
2012-12-12T07:16:51.679+00:00|2013-01-01T00:00:00.000+00:00|32985348833329|1168231107159
2012-12-10T06:50:31.784+00:00|2013-01-01T00:00:00.000+00:00|32|1168231107159
2012-12-11T08:19:27.815+00:00|2013-01-01T00:00:00.000+00:00|37383395344394|1168231107159
2012-12-09T03:41:47.778+00:00|2013-01-01T00:00:00.000+00:00|19791209299987|1168231107159
2012-12-10T10:48:08.494+00:00|2013-01-01T00:00:00.000+00:00|17592186044461|1168231107159
2012-12-13T07:11:57.939+00:00|2013-01-01T00:00:00.000+00:00|21990232555527|1168231107159
2012-12-14T01:21:22.950+00:00|2013-01-01T00:00:00.000+00:00|16|1168231107159
2012-12-10T10:56:08.826+00:00|2013-01-01T00:00:00.000+00:00|26388279066655|1168231107159
2012-12-14T11:54:23.414+00:00|2013-01-01T00:00:00.000+00:00|10995116277761|1168231107159
2012-12-10T00:10:23.638+00:00|2013-01-01T00:00:00.000+00:00|19791209299968|1168231107159
2012-12-09T08:38:05.607+00:00|2013-01-01T00:00:00.000+00:00|26388279066641|1168231107159
2012-12-08T19:19:09.656+00:00|2013-01-01T00:00:00.000+00:00|30786325577731|1168231107159
2012-12-15T07:15:25.342+00:00|2013-01-01T00:00:00.000+00:00|28587302322180|1168231107159
2012-12-09T17:13:37.391+00:00|2013-01-01T00:00:00.000+00:00|13194139533355|1168231107159
2012-12-08T19:01:42.018+00:00|2013-01-01T00:00:00.000+00:00|30786325577740|1168231107159
2012-12-12T13:28:35.132+00:00|2013-01-01T00:00:00.000+00:00|2199023255557|1168231107159
2012-12-11T16:35:04.104+00:00|2013-01-01T00:00:00.000+00:00|28587302322191|1168231107159
2012-12-09T07:53:16.481+00:00|2013-01-01T00:00:00.000+00:00|28587302322196|1168231107159
2012-12-12T18:47:54.327+00:00|2013-01-01T00:00:00.000+00:00|35184372088871|1168231107159
2012-12-14T00:28:43.670+00:00|2013-01-01T00:00:00.000+00:00|8796093022244|1168231107159
2012-12-08T22:13:09.546+00:00|2013-01-01T00:00:00.000+00:00|10995116277783|1168231107159
2012-12-10T11:19:13.349+00:00|2013-01-01T00:00:00.000+00:00|13194139533352|1168231107159
2012-12-10T22:01:49.999+00:00|2012-12-11T23:45:12.518+00:00|37383395344409|1168231107159
2012-12-08T13:37:12.142+00:00|2013-01-01T00:00:00.000+00:00|2199023255573|1168231107159
2012-12-12T06:15:57.012+00:00|2013-01-01T00:00:00.000+00:00|8796093022237|1168231107159
2012-12-11T14:59:28.946+00:00|2013-01-01T00:00:00.000+00:00|28587302322204|1168231107159
2012-12-14T15:06:53.445+00:00|2013-01-01T00:00:00.000+00:00|15393162788877|1168231107159
2012-12-12T01:33:09.864+00:00|2013-01-01T00:00:00.000+00:00|8796093022234|1168231107159
2012-12-10T09:10:00.219+00:00|2013-01-01T00:00:00.000+00:00|2199023255594|1168231107159
2012-12-10T01:36:27.161+00:00|2012-12-10T01:36:37.175+00:00|21990232555526|1168231107159
2012-12-12T23:45:51.987+00:00|2013-01-01T00:00:00.000+00:00|24189255811081|1168231107159
2012-12-13T11:42:57.801+00:00|2013-01-01T00:00:00.000+00:00|17592186044443|1168231107159
2012-12-13T20:07:55.480+00:00|2013-01-01T00:00:00.000+00:00|28587302322209|1168231107159
2012-09-17T13:54:40.138+00:00|2013-01-01T00:00:00.000+00:00|28587302322223|1099511630434
2012-09-17T16:38:23.791+00:00|2013-01-01T00:00:00.000+00:00|32985348833318|1099511630434
2012-09-19T23:37:04.848+00:00|2013-01-01T00:00:00.000+00:00|10995116277808|1099511630434
2012-09-19T05:32:42.923+00:00|2013-01-01T00:00:00.000+00:00|32985348833291|1099511630434
2012-09-19T06:48:40.356+00:00|2012-09-19T06:48:50.792+00:00|26388279066632|1099511630434
2012-09-18T20:47:45.925+00:00|2013-01-01T00:00:00.000+00:00|24189255811109|1099511630434
2012-09-20T20:25:53.741+00:00|2013-01-01T00:00:00.000+00:00|10995116277782|1099511630434
2012-09-22T15:18:10.412+00:00|2013-01-01T00:00:00.000+00:00|6597069766702|1099511630434
2012-09-22T08:08:32.149+00:00|2013-01-01T00:00:00.000+00:00|6597069766702|1099511630444
2012-10-25T18:35:07.151+00:00|2013-01-01T00:00:00.000+00:00|2199023255594|1099511630467
2012-11-02T07:02:26.508+00:00|2013-01-01T00:00:00.000+00:00|13194139533342|1099511630513
2012-09-23T16:12:13.598+00:00|2013-01-01T00:00:00.000+00:00|32985348833291|1099511630520
2012-10-25T22:48:10.078+00:00|2013-01-01T00:00:00.000+00:00|13194139533342|1099511630543
2012-10-24T02:59:12.773+00:00|2013-01-01T00:00:00.000+00:00|26388279066658|1099511630543
2012-10-22T18:36:15.253+00:00|2013-01-01T00:00:00.000+00:00|14|1099511630543
2012-10-22T12:29:50.584+00:00|2013-01-01T00:00:00.000+00:00|26388279066668|1099511630543
2012-10-25T00:37:00.389+00:00|2013-01-01T00:00:00.000+00:00|28587302322223|1099511630543
2012-10-27T13:30:25.820+00:00|2013-01-01T00:00:00.000+00:00|32985348833318|1099511630543
2012-10-24T18:09:07.930+00:00|2013-01-01T00:00:00.000+00:00|10995116277808|1099511630543
2012-10-25T05:37:19.385+00:00|2013-01-01T00:00:00.000+00:00|32985348833291|1099511630543
2012-10-22T23:56:37.221+00:00|2012-10-22T23:56:47.222+00:00|35184372088834|1099511630543
2012-10-23T05:50:37.080+00:00|2013-01-01T00:00:00.000+00:00|26388279066632|1099511630543
2012-10-25T14:34:52.766+00:00|2013-01-01T00:00:00.000+00:00|24189255811109|1099511630543
2012-10-27T03:00:17.113+00:00|2013-01-01T00:00:00.000+00:00|10995116277782|1099511630543
2012-10-24T01:59:19.128+00:00|2013-01-01T00:00:00.000+00:00|6597069766702|1099511630543
2012-10-25T08:00:35.127+00:00|2013-01-01T00:00:00.000+00:00|32985348833329|1099511630543
2012-10-23T09:52:10.972+00:00|2013-01-01T00:00:00.000+00:00|32|1099511630543
2012-10-22T15:24:01.370+00:00|2013-01-01T00:00:00.000+00:00|19791209299987|1099511630543
2012-10-25T03:38:06.003+00:00|2013-01-01T00:00:00.000+00:00|17592186044461|1099511630543
2012-10-24T18:06:59.226+00:00|2013-01-01T00:00:00.000+00:00|21990232555527|1099511630543
2012-10-23T03:35:07.541+00:00|2013-01-01T00:00:00.000+00:00|16|1099511630543
2012-10-22T07:34:04.171+00:00|2013-01-01T00:00:00.000+00:00|26388279066655|1099511630543
2012-10-25T21:47:55.624+00:00|2013-01-01T00:00:00.000+00:00|10995116277761|1099511630543
2012-10-26T21:03:31.752+00:00|2013-01-01T00:00:00.000+00:00|19791209299968|1099511630543
2012-10-23T06:12:04.288+00:00|2013-01-01T00:00:00.000+00:00|26388279066641|1099511630543
2012-10-24T10:16:31.312+00:00|2013-01-01T00:00:00.000+00:00|30786325577731|1099511630543
2012-10-28T07:12:28.554+00:00|2013-01-01T00:00:00.000+00:00|28587302322180|1099511630543
2012-10-22T08:23:36.259+00:00|2013-01-01T00:00:00.000+00:00|13194139533355|1099511630543
2012-10-23T18:43:12.180+00:00|2013-01-01T00:00:00.000+00:00|30786325577740|1099511630543
2012-10-24T06:02:35.464+00:00|2013-01-01T00:00:00.000+00:00|2199023255557|1099511630543
2012-10-24T13:22:21.863+00:00|2013-01-01T00:00:00.000+00:00|28587302322191|1099511630543
2012-10-28T14:50:45.550+00:00|2013-01-01T00:00:00.000+00:00|28587302322196|1099511630543
2012-10-27T09:23:08.915+00:00|2013-01-01T00:00:00.000+00:00|35184372088871|1099511630543
2012-10-25T19:01:15.393+00:00|2013-01-01T00:00:00.000+00:00|8796093022244|1099511630543
2012-10-23T04:10:03.969+00:00|2013-01-01T00:00:00.000+00:00|10995116277783|1099511630543
2012-10-25T11:08:35.022+00:00|2013-01-01T00:00:00.000+00:00|13194139533352|1099511630543
2012-10-24T16:50:45.276+00:00|2013-01-01T00:00:00.000+00:00|2199023255573|1099511630543
2012-10-24T08:00:48.930+00:00|2013-01-01T00:00:00.000+00:00|8796093022237|1099511630543
2012-10-26T20:43:38.363+00:00|2013-01-01T00:00:00.000+00:00|28587302322204|1099511630543
2012-10-27T04:33:22.476+00:00|2013-01-01T00:00:00.000+00:00|15393162788877|1099511630543
2012-10-23T08:51:20.364+00:00|2013-01-01T00:00:00.000+00:00|8796093022234|1099511630543
2012-10-23T19:34:21.793+00:00|2013-01-01T00:00:00.000+00:00|2199023255594|1099511630543
2012-10-23T03:43:52.223+00:00|2013-01-01T00:00:00.000+00:00|21990232555526|1099511630543
2012-10-27T07:58:35.784+00:00|2013-01-01T00:00:00.000+00:00|24189255811081|1099511630543
2012-10-24T22:27:48.939+00:00|2013-01-01T00:00:00.000+00:00|17592186044443|1099511630543
2012-10-27T00:58:19.820+00:00|2013-01-01T00:00:00.000+00:00|28587302322209|1099511630543
2012-09-21T18:26:47.727+00:00|2013-01-01T00:00:00.000+00:00|32985348833329|1099511630552
2012-02-28T01:38:22.436+00:00|2013-01-01T00:00:00.000+00:00|26388279066668|824633724114
2012-09-11T23:19:47.924+00:00|2013-01-01T00:00:00.000+00:00|17592186044461|1099511631137
2011-11-12T23:48:49.488+00:00|2013-01-01T00:00:00.000+00:00|16|755914247465
2011-11-14T03:30:05.452+00:00|2013-01-01T00:00:00.000+00:00|32|755914247465
2011-11-09T19:16:56.721+00:00|2013-01-01T00:00:00.000+00:00|8796093022244|755914247465
2011-11-08T10:44:32.224+00:00|2013-01-01T00:00:00.000+00:00|10995116277761|755914247465
2011-11-12T00:26:29.606+00:00|2013-01-01T00:00:00.000+00:00|13194139533342|755914247465
2011-11-09T00:47:27.670+00:00|2013-01-01T00:00:00.000+00:00|13194139533352|755914247465
2011-11-10T21:12:58.757+00:00|2013-01-01T00:00:00.000+00:00|15393162788877|755914247465
2011-11-09T07:10:48.386+00:00|2013-01-01T00:00:00.000+00:00|17592186044461|755914247465
2011-09-08T20:26:55.695+00:00|2013-01-01T00:00:00.000+00:00|13194139533342|618475294001
2012-12-30T22:35:41.164+00:00|2013-01-01T00:00:00.000+00:00|24189255811081|1168231109217
2012-12-31T09:17:15.943+00:00|2013-01-01T00:00:00.000+00:00|2199023255557|1168231109217
2012-12-31T05:08:14.437+00:00|2013-01-01T00:00:00.000+00:00|28587302322223|1168231109217
2012-12-31T22:46:13.064+00:00|2013-01-01T00:00:00.000+00:00|13194139533342|1168231109217
2012-12-31T12:19:14.234+00:00|2013-01-01T00:00:00.000+00:00|19791209299987|1168231109217
