creationDate|deletionDate|Forum.id|Tag.id
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|6999
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|7001
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|7010
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|7522
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|7526
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|7564
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|7570
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|9479
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|9496
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|9760
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|9939
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|10080
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|10322
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|10991
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|11408
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|11557
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|11609
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|893353197623|12273
2012-12-04T11:10:19.779+00:00|2019-12-30T00:00:00.000+00:00|1168231104568|3087
2012-08-11T12:38:56.343+00:00|2019-12-30T00:00:00.000+00:00|1030792151097|139
2012-09-24T23:05:03.821+00:00|2019-12-30T00:00:00.000+00:00|1099511627834|5163
2012-06-25T08:41:54.372+00:00|2019-12-30T00:00:00.000+00:00|962072674363|458
2012-10-19T20:50:49.894+00:00|2019-12-30T00:00:00.000+00:00|1099511627836|2017
2012-05-11T04:01:21.340+00:00|2019-12-30T00:00:00.000+00:00|962072674365|2796
2012-04-22T06:09:18.866+00:00|2019-12-30T00:00:00.000+00:00|893353197630|2836
2012-05-18T05:01:59.303+00:00|2019-12-30T00:00:00.000+00:00|962072674367|2023
2012-09-25T11:16:36.328+00:00|2019-12-30T00:00:00.000+00:00|1099511627840|2976
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|284
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|785
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|1375
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|1991
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2007
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2782
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2806
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2809
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2814
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2825
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2848
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2869
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2884
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2899
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2951
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2979
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2987
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|2989
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|3018
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|3036
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|3069
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|3089
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|3103
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|3108
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|5178
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|5417
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|5456
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|5598
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|5673
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|5766
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|5794
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|5886
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|5947
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|6050
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|6361
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|6363
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|6440
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|6740
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|6817
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|6931
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|6952
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|6962
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|7486
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|7512
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|7522
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|7572
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|8135
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|8138
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|8298
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|8342
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|9203
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|9433
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|10241
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|11235
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|11236
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|11919
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|12444
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|12646
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|12976
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|13163
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|13775
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|14353
2011-02-28T08:13:39.086+00:00|2019-12-30T00:00:00.000+00:00|412316860481|15036
2011-04-17T16:50:15.401+00:00|2019-12-30T00:00:00.000+00:00|481036337218|6740
2011-05-07T09:02:11.318+00:00|2019-12-30T00:00:00.000+00:00|549755813955|3108
2012-12-30T05:47:25.441+00:00|2019-12-30T00:00:00.000+00:00|1168231104580|7512
2011-12-08T16:56:28.807+00:00|2019-12-30T00:00:00.000+00:00|755914244165|5886
2012-04-18T00:51:28.839+00:00|2019-12-30T00:00:00.000+00:00|893353197638|6931
2012-09-20T11:06:49.540+00:00|2019-12-30T00:00:00.000+00:00|1099511627847|7522
2012-06-19T16:34:00.961+00:00|2019-12-30T00:00:00.000+00:00|962072674376|15036
2012-11-11T17:33:00.093+00:00|2019-12-30T00:00:00.000+00:00|1168231104585|2899
2011-04-22T22:07:57.671+00:00|2019-12-30T00:00:00.000+00:00|481036337226|10241
2012-10-02T10:09:17.547+00:00|2019-12-30T00:00:00.000+00:00|1099511627851|2989
2012-04-17T13:55:37.434+00:00|2019-12-30T00:00:00.000+00:00|893353197644|2848
2012-07-08T20:43:33.328+00:00|2019-12-30T00:00:00.000+00:00|962072674381|2989
2012-10-03T14:18:15.144+00:00|2019-12-30T00:00:00.000+00:00|1099511627854|5766
2012-01-22T00:24:56.759+00:00|2019-12-30T00:00:00.000+00:00|824633720911|2007
2012-10-23T02:10:43.806+00:00|2019-12-30T00:00:00.000+00:00|1099511627856|6817
2012-11-09T18:22:23.812+00:00|2019-12-30T00:00:00.000+00:00|1168231104593|12646
2011-12-19T13:09:57.266+00:00|2019-12-30T00:00:00.000+00:00|755914244178|12976
2012-03-01T14:02:27.194+00:00|2019-12-30T00:00:00.000+00:00|824633720915|3018
2011-07-15T12:11:10.397+00:00|2019-12-30T00:00:00.000+00:00|618475290708|6740
2011-08-12T16:25:45.853+00:00|2019-12-30T00:00:00.000+00:00|618475290709|11919
2012-04-03T04:02:12.306+00:00|2019-12-30T00:00:00.000+00:00|893353197654|13163
2011-07-26T21:04:15.596+00:00|2019-12-30T00:00:00.000+00:00|618475290711|13775
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|291
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|470
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|973
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|974
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|1023
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|1175
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|1398
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|1532
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|1749
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|1763
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|1985
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|1986
2011-06-24T17:12:04.199+00:00|2019-12-30T00:00:00.000+00:00|549755813976|1992
