creationDate|Person.id|Comment.id
2012-02-13T16:21:13.844+00:00|15393162788899|824633723343
2012-02-10T13:32:50.237+00:00|19791209299987|824633723343
2012-02-11T02:50:46.847+00:00|19791209299997|824633723343
2012-02-11T23:01:56.550+00:00|15393162788877|824633723343
2012-02-12T09:21:20.875+00:00|19791209299968|824633723343
2012-02-11T16:13:38.009+00:00|10995116277782|824633723343
2012-02-13T07:28:02.381+00:00|10995116277761|824633723343
2012-02-08T20:52:48.970+00:00|24189255811104|824633723343
2012-02-11T12:21:18.673+00:00|15393162788910|824633723343
2012-02-12T03:35:01.104+00:00|4398046511148|824633723343
2012-02-14T04:44:44.983+00:00|10995116277783|824633723343
2012-02-09T17:53:57.338+00:00|2199023255573|824633723343
2012-02-14T01:06:43.137+00:00|33|824633723343
2012-02-12T12:12:47.130+00:00|26388279066632|824633723343
2012-02-13T16:15:11.007+00:00|15393162788912|824633723343
2012-02-12T08:14:20.541+00:00|27|824633723343
2012-02-10T01:25:05.504+00:00|6597069766701|824633723343
2012-02-12T12:03:14.148+00:00|6597069766699|824633723343
2012-02-13T13:35:23.188+00:00|24189255811121|824633723343
2012-02-07T18:10:48.703+00:00|8796093022238|824633723343
2012-02-09T03:34:54.078+00:00|16|824633723343
2012-02-07T23:31:32.909+00:00|26388279066641|824633723343
2012-02-11T15:24:00.620+00:00|2199023255557|824633723343
2012-02-08T01:20:18.254+00:00|47|824633723343
2012-02-07T18:22:12.378+00:00|19791209300009|824633723343
2012-02-07T21:04:46.126+00:00|19791209300010|824633723343
2012-02-14T05:01:02.767+00:00|13194139533343|824633723343
2012-02-13T08:52:05.481+00:00|21990232555527|824633723343
2012-02-09T06:38:48.331+00:00|26388279066650|824633723343
2012-02-10T01:33:19.493+00:00|21990232555526|824633723343
2012-02-12T12:11:08.694+00:00|14|824633723343
2012-07-27T22:41:54.691+00:00|10995116277782|1030792153579
2012-11-19T07:10:39.648+00:00|15393162788910|1168231107116
2012-12-10T22:17:52.489+00:00|32985348833291|1168231107167
2012-07-13T22:55:02.232+00:00|33|962072676979
2012-11-30T05:48:03.788+00:00|47|1168231107203
2012-11-28T13:47:26.428+00:00|32985348833291|1168231107205
2012-12-24T08:23:41.580+00:00|28587302322180|1168231107250
2012-10-30T16:19:46.965+00:00|28587302322196|1099511630539
2012-12-26T15:09:43.621+00:00|30786325577731|1168231107324
2012-10-13T12:00:00.234+00:00|26388279066641|1099511630611
2012-10-13T21:49:45.919+00:00|15393162788899|1099511630620
2012-04-30T06:07:09.636+00:00|28587302322180|893353200419
2012-04-28T02:06:05.714+00:00|28587302322210|893353200428
2012-11-16T10:02:23.343+00:00|35184372088834|1168231107429
2012-08-13T22:43:58.287+00:00|2199023255573|1030792154040
2012-07-25T09:35:52.057+00:00|30786325577731|1030792154054
2012-07-25T12:06:31.058+00:00|24189255811121|1030792154059
2012-07-25T06:02:08.845+00:00|21990232555527|1030792154059
2012-07-24T13:10:42.616+00:00|15393162788877|1030792154059
2012-07-20T20:16:34.744+00:00|28587302322210|1030792154059
2012-07-26T07:31:32.552+00:00|15393162788899|1030792154059
2012-07-26T16:28:47.483+00:00|10995116277783|1030792154059
2012-07-23T04:04:42.484+00:00|28587302322196|1030792154059
2012-07-27T23:16:13.220+00:00|15393162788899|1030792154063
2012-07-18T13:22:06.745+00:00|21990232555527|1030792154144
2012-07-22T23:45:28.935+00:00|15393162788877|1030792154144
2012-07-19T09:00:56.608+00:00|28587302322210|1030792154144
2012-08-13T14:49:08.529+00:00|28587302322180|1030792154157
2012-08-10T09:47:11.809+00:00|33|1030792154157
2012-08-09T04:10:14.583+00:00|10995116277782|1030792154157
2012-08-13T12:54:32.227+00:00|26388279066664|1030792154157
2012-08-11T03:28:48.435+00:00|28587302322191|1030792154157
2012-08-12T00:42:30.824+00:00|2199023255573|1030792154157
2012-08-12T14:36:59.456+00:00|19791209299987|1030792154157
2012-08-13T05:12:51.704+00:00|21990232555526|1030792154157
2012-08-08T04:19:03.194+00:00|30786325577740|1030792154157
2012-08-12T16:04:22.919+00:00|15393162788912|1030792154157
2012-08-11T16:57:37.596+00:00|2199023255557|1030792154157
2012-08-09T19:34:24.541+00:00|19791209299968|1030792154157
2012-08-09T22:19:46.266+00:00|15393162788910|1030792154157
2012-08-12T14:12:59.280+00:00|6597069766701|1030792154157
2012-08-13T17:21:29.615+00:00|8796093022238|1030792154157
2012-08-10T21:52:25.162+00:00|19791209300010|1030792154157
2012-08-07T05:32:56.303+00:00|24189255811104|1030792154157
2012-08-14T01:22:47.692+00:00|26388279066641|1030792154157
2012-08-12T09:11:16.351+00:00|4398046511148|1030792154157
2012-08-13T13:13:53.601+00:00|30786325577731|1030792154157
2012-08-12T16:16:22.129+00:00|32985348833319|1030792154157
2012-08-08T01:42:52.524+00:00|19791209299997|1030792154157
2012-08-12T05:16:39.649+00:00|24189255811121|1030792154157
2012-08-13T00:54:49.562+00:00|21990232555527|1030792154157
2012-08-09T01:09:42.571+00:00|15393162788877|1030792154157
2012-08-14T01:44:43.431+00:00|28587302322210|1030792154157
2012-08-09T00:43:02.753+00:00|15393162788899|1030792154157
2012-08-13T14:57:37.316+00:00|10995116277783|1030792154157
2012-08-07T06:02:21.097+00:00|28587302322196|1030792154157
2012-08-11T08:52:13.292+00:00|14|1030792154157
2012-08-09T06:48:21.711+00:00|24189255811081|1030792154157
2012-08-14T00:41:46.692+00:00|6597069766699|1030792154157
2012-08-12T12:44:49.490+00:00|27|1030792154157
2012-08-08T18:11:41.482+00:00|26388279066650|1030792154157
2012-08-08T23:26:55.235+00:00|26388279066632|1030792154157
2012-08-08T12:17:46.748+00:00|16|1030792154157
2012-08-08T08:21:49.205+00:00|19791209300009|1030792154157
2012-08-11T11:19:32.945+00:00|13194139533343|1030792154157
2012-08-07T20:12:00.735+00:00|47|1030792154157
2012-08-11T13:50:23.523+00:00|10995116277761|1030792154157
2012-09-07T02:51:37.746+00:00|19791209300010|1030792154189
2012-09-05T23:26:22.819+00:00|24189255811104|1030792154189
2012-12-28T09:33:11.296+00:00|28587302322180|1168231107673
2012-12-31T14:20:00.212+00:00|33|1168231107673
2012-12-31T12:54:40.008+00:00|35184372088856|1168231107673
2012-12-26T09:28:58.758+00:00|10995116277782|1168231107673
2012-12-26T10:44:46.804+00:00|26388279066664|1168231107673
2012-12-27T07:11:58.805+00:00|28587302322191|1168231107673
2012-12-28T05:57:59.866+00:00|2199023255573|1168231107673
2012-12-28T13:04:01.850+00:00|19791209299987|1168231107673
2012-12-27T05:55:43.847+00:00|21990232555526|1168231107673
2012-12-27T18:35:41.194+00:00|30786325577740|1168231107673
2012-12-25T23:26:25.422+00:00|15393162788912|1168231107673
2012-12-31T23:38:08.916+00:00|2199023255557|1168231107673
2012-12-28T12:50:02.282+00:00|19791209299968|1168231107673
2012-12-28T13:01:05.913+00:00|15393162788910|1168231107673
2012-12-28T22:14:58.582+00:00|6597069766701|1168231107673
2012-12-26T11:10:54.901+00:00|8796093022238|1168231107673
2012-12-26T14:36:16.692+00:00|32985348833291|1168231107673
2012-12-31T22:03:13.045+00:00|19791209300010|1168231107673
2012-12-27T00:09:33.832+00:00|24189255811104|1168231107673
2012-12-26T04:10:18.003+00:00|26388279066641|1168231107673
2012-12-28T06:15:56.159+00:00|4398046511148|1168231107673
2012-12-26T08:00:59.208+00:00|35184372088868|1168231107673
2012-12-29T23:52:23.243+00:00|30786325577731|1168231107673
2012-12-29T18:04:38.851+00:00|32985348833319|1168231107673
2012-12-31T04:13:55.725+00:00|19791209299997|1168231107673
2012-12-27T17:34:15.499+00:00|35184372088850|1168231107673
2012-12-30T07:06:30.130+00:00|37383395344394|1168231107673
2012-12-29T11:41:05.086+00:00|24189255811121|1168231107673
2012-12-27T12:16:38.152+00:00|21990232555527|1168231107673
2012-12-27T12:54:23.339+00:00|37383395344412|1168231107673
2012-12-25T16:59:20.854+00:00|15393162788877|1168231107673
2012-12-29T07:42:27.362+00:00|37383395344409|1168231107673
2012-12-31T12:00:13.511+00:00|35184372088870|1168231107673
2012-12-28T14:51:55.213+00:00|28587302322210|1168231107673
2012-12-29T13:11:46.166+00:00|15393162788899|1168231107673
2012-12-29T07:46:00.159+00:00|35184372088834|1168231107673
2012-12-30T00:00:45.615+00:00|10995116277783|1168231107673
2012-12-30T10:09:00.877+00:00|28587302322196|1168231107673
2012-12-29T12:36:25.840+00:00|14|1168231107673
2012-12-30T07:18:17.554+00:00|24189255811081|1168231107673
2012-12-29T07:52:53.034+00:00|6597069766699|1168231107673
2012-12-29T23:53:20.322+00:00|27|1168231107673
2012-12-25T21:42:55.883+00:00|26388279066650|1168231107673
2012-12-30T06:20:29.338+00:00|26388279066632|1168231107673
2012-12-29T06:34:11.107+00:00|37383395344421|1168231107673
2012-12-26T20:43:31.687+00:00|16|1168231107673
2012-12-31T03:32:43.151+00:00|19791209300009|1168231107673
2012-12-26T05:31:27.038+00:00|13194139533343|1168231107673
2012-12-28T14:38:01.973+00:00|47|1168231107673
2012-12-29T14:02:21.746+00:00|10995116277761|1168231107673
2012-02-24T02:51:08.981+00:00|26388279066650|824633724036
2012-02-24T16:22:11.659+00:00|33|824633724037
2012-02-21T14:59:48.646+00:00|10995116277782|824633724037
2012-02-23T11:59:11.745+00:00|26388279066664|824633724037
2012-02-24T12:13:42.399+00:00|2199023255573|824633724037
2012-02-25T10:43:48.732+00:00|19791209299987|824633724037
2012-02-27T06:09:15.226+00:00|21990232555526|824633724037
2012-02-26T23:19:09.170+00:00|15393162788912|824633724037
2012-02-27T21:36:42.142+00:00|2199023255557|824633724037
2012-02-22T10:29:05.378+00:00|19791209299968|824633724037
2012-02-27T11:34:27.451+00:00|15393162788910|824633724037
2012-02-27T08:27:59.998+00:00|6597069766701|824633724037
2012-02-22T01:45:10.221+00:00|8796093022238|824633724037
2012-02-22T18:33:21.325+00:00|19791209300010|824633724037
2012-02-26T07:09:59.782+00:00|24189255811104|824633724037
2012-02-26T23:13:46.356+00:00|26388279066641|824633724037
2012-02-25T09:00:18.863+00:00|4398046511148|824633724037
2012-02-24T01:05:44.324+00:00|19791209299997|824633724037
2012-02-27T09:02:38.318+00:00|24189255811121|824633724037
2012-02-26T09:48:49.251+00:00|21990232555527|824633724037
2012-02-27T10:54:53.273+00:00|15393162788877|824633724037
2012-02-24T13:49:32.351+00:00|15393162788899|824633724037
2012-02-25T00:35:48.572+00:00|10995116277783|824633724037
2012-02-26T10:05:07.015+00:00|14|824633724037
2012-02-23T02:37:41.702+00:00|24189255811081|824633724037
2012-02-23T03:35:26.569+00:00|6597069766699|824633724037
2012-02-22T22:07:22.231+00:00|27|824633724037
2012-02-28T09:49:53.816+00:00|26388279066650|824633724037
2012-02-22T07:40:09.573+00:00|26388279066632|824633724037
2012-02-25T16:53:56.801+00:00|16|824633724037
2012-02-24T15:30:38.965+00:00|19791209300009|824633724037
2012-02-23T12:43:15.424+00:00|13194139533343|824633724037
2012-02-22T23:07:52.573+00:00|47|824633724037
2012-02-24T06:37:33.120+00:00|10995116277761|824633724037
2012-04-19T04:07:53.917+00:00|16|893353201433
2012-04-19T03:37:17.099+00:00|4398046511148|893353201433
2012-04-21T07:57:11.533+00:00|6597069766701|893353201433
2012-04-16T18:26:22.878+00:00|8796093022238|893353201433
2012-04-22T12:48:16.737+00:00|10995116277761|893353201433
2012-04-21T20:21:22.444+00:00|15393162788877|893353201433
2012-04-19T10:57:15.618+00:00|24189255811081|893353201433
2012-04-21T02:45:08.322+00:00|24189255811104|893353201433
2012-04-18T04:37:07.837+00:00|24189255811121|893353201433
2012-04-19T00:17:24.364+00:00|26388279066641|893353201433
2012-04-22T12:10:04.636+00:00|26388279066664|893353201433
2012-04-20T15:46:43.932+00:00|28587302322180|893353201433
2012-04-16T23:09:39.816+00:00|28587302322196|893353201433
2012-04-22T11:57:05.201+00:00|28587302322210|893353201433
2012-06-11T02:23:16.263+00:00|16|962072678209
2012-06-12T17:23:03.716+00:00|4398046511148|962072678209
2012-06-11T02:44:10.573+00:00|6597069766701|962072678209
2012-06-07T07:32:56.195+00:00|8796093022238|962072678209
2012-06-11T02:38:17.634+00:00|10995116277761|962072678209
2012-06-07T05:22:18.000+00:00|15393162788877|962072678209
2012-06-09T01:43:04.238+00:00|24189255811081|962072678209
2012-06-12T03:43:09.921+00:00|24189255811104|962072678209
2012-06-07T07:58:29.245+00:00|24189255811121|962072678209
2012-06-08T02:24:43.313+00:00|26388279066641|962072678209
2012-06-12T01:36:50.526+00:00|26388279066664|962072678209
2012-06-11T11:10:14.264+00:00|28587302322180|962072678209
2012-06-11T01:55:53.424+00:00|28587302322196|962072678209
2012-06-11T03:39:18.043+00:00|28587302322210|962072678209
2011-12-26T01:25:20.150+00:00|16|755914248024
2011-12-23T05:11:16.287+00:00|4398046511148|755914248024
2011-12-20T13:09:18.935+00:00|6597069766701|755914248024
2011-12-25T19:43:13.024+00:00|8796093022238|755914248024
2011-12-25T13:39:54.161+00:00|10995116277761|755914248024
2011-12-22T07:19:07.178+00:00|15393162788877|755914248024
2011-12-24T17:09:29.961+00:00|24189255811121|755914248024
2011-12-26T06:30:03.077+00:00|16|755914248044
2011-12-24T00:15:06.472+00:00|4398046511148|755914248044
2011-12-20T18:18:14.675+00:00|6597069766701|755914248044
2011-12-23T22:34:16.299+00:00|8796093022238|755914248044
2011-12-20T15:01:07.909+00:00|10995116277761|755914248044
2011-12-22T07:01:37.177+00:00|15393162788877|755914248044
2011-12-21T21:36:04.026+00:00|24189255811121|755914248044
2011-12-26T17:30:12.914+00:00|16|755914248051
2011-12-21T06:27:27.850+00:00|4398046511148|755914248051
2011-12-26T16:48:49.193+00:00|6597069766701|755914248051
2011-12-24T17:03:48.825+00:00|8796093022238|755914248051
2011-12-26T23:10:04.245+00:00|10995116277761|755914248051
2011-12-23T07:29:38.744+00:00|15393162788877|755914248051
2011-12-23T18:37:33.854+00:00|24189255811121|755914248051
2012-04-22T00:06:13.983+00:00|6597069766699|893353201834
2012-12-14T13:03:10.244+00:00|37383395344409|1168231109182
2012-12-19T03:43:27.577+00:00|24189255811081|1168231109182
2012-12-15T03:04:12.387+00:00|37383395344412|1168231109182
2012-12-14T06:06:55.933+00:00|10995116277782|1168231109182
2012-12-18T03:13:16.105+00:00|35184372088834|1168231109182
2012-12-17T08:23:20.097+00:00|19791209300010|1168231109182
2012-12-18T12:19:26.170+00:00|19791209300009|1168231109182
2012-12-15T20:27:49.097+00:00|15393162788912|1168231109182
2012-12-13T09:12:52.119+00:00|26388279066650|1168231109182
2012-12-14T15:19:19.783+00:00|19791209299968|1168231109182
2012-12-19T01:45:57.906+00:00|35184372088868|1168231109182
2012-12-14T02:11:11.316+00:00|8796093022238|1168231109182
2012-12-17T15:12:50.700+00:00|32985348833291|1168231109182
2012-12-14T13:21:11.530+00:00|35184372088850|1168231109182
2012-12-17T11:01:35.345+00:00|32985348833319|1168231109182
2012-12-18T04:41:05.291+00:00|28587302322180|1168231109182
2012-12-14T22:19:40.455+00:00|33|1168231109182
2012-12-17T01:32:07.967+00:00|35184372088870|1168231109182
2012-12-15T08:02:34.263+00:00|28587302322210|1168231109182
2012-12-17T14:10:08.776+00:00|37383395344394|1168231109182
2012-12-14T06:34:10.459+00:00|28587302322196|1168231109182
2012-12-13T20:11:52.028+00:00|26388279066664|1168231109182
2012-12-18T09:40:09.423+00:00|15393162788910|1168231109182
2012-12-13T10:15:28.950+00:00|27|1168231109182
2012-12-17T06:27:20.686+00:00|6597069766701|1168231109182
2012-12-18T15:10:16.526+00:00|21990232555526|1168231109182
2012-12-17T16:01:43.976+00:00|2199023255557|1168231109182
2012-12-16T23:24:12.796+00:00|26388279066632|1168231109182
2012-12-12T22:46:19.434+00:00|10995116277761|1168231109182
2012-12-17T16:02:32.370+00:00|15393162788899|1168231109182
2012-12-15T23:55:08.396+00:00|24189255811104|1168231109182
2012-12-15T03:27:50.923+00:00|10995116277783|1168231109182
2012-12-15T17:23:14.295+00:00|19791209299997|1168231109182
2012-12-13T11:30:50.710+00:00|35184372088856|1168231109182
2012-12-16T07:33:05.613+00:00|24189255811121|1168231109182
2012-12-14T03:40:49.289+00:00|2199023255573|1168231109182
2012-12-13T13:35:36.751+00:00|6597069766699|1168231109182
2012-12-18T08:41:22.591+00:00|15393162788877|1168231109182
2012-12-15T13:01:27.475+00:00|16|1168231109182
2012-12-19T07:38:00.453+00:00|4398046511148|1168231109182
2012-12-15T15:06:41.057+00:00|13194139533343|1168231109182
2012-12-16T11:52:33.316+00:00|19791209299987|1168231109182
2012-12-13T14:20:47.897+00:00|30786325577740|1168231109182
2012-12-18T03:09:42.855+00:00|30786325577731|1168231109182
2012-12-12T15:05:15.282+00:00|14|1168231109182
2012-12-17T02:34:06.161+00:00|47|1168231109182
2012-12-17T11:31:10.169+00:00|21990232555527|1168231109182
2012-12-19T04:56:33.025+00:00|26388279066641|1168231109182
2012-12-17T07:33:37.715+00:00|28587302322191|1168231109182
2012-12-27T09:11:23.355+00:00|10995116277782|1168231109199
2012-12-29T06:52:17.938+00:00|15393162788899|1168231109275
2012-12-21T00:06:43.142+00:00|37383395344409|1168231109367
2012-12-23T15:43:47.681+00:00|24189255811081|1168231109367
2012-12-22T15:02:13.253+00:00|37383395344412|1168231109367
2012-12-26T23:56:39.101+00:00|10995116277782|1168231109367
2012-12-24T09:46:26.011+00:00|35184372088834|1168231109367
2012-12-24T16:58:05.336+00:00|19791209300010|1168231109367
2012-12-25T20:48:55.554+00:00|19791209300009|1168231109367
2012-12-26T10:13:16.177+00:00|15393162788912|1168231109367
2012-12-26T08:01:03.224+00:00|26388279066650|1168231109367
2012-12-25T17:27:35.670+00:00|19791209299968|1168231109367
2012-12-24T18:34:43.582+00:00|35184372088868|1168231109367
2012-12-24T23:58:55.498+00:00|8796093022238|1168231109367
