1355959020416|1356998400000|false|1168231106785|0.0.0.93|1|cool|4
1355962346688|1356998400000|false|1168231106786|0.0.0.15|2|About Beautiful Vision, en released, peaking at number 31 on the UK album charts an|83
1355958908690|1356998400000|false|1168231106787|0.0.0.47|0|duh|3
1355982066665|1356998400000|false|1168231106788|0.0.0.92|1|yes|3
1356020381196|1356998400000|false|1168231106789|0.0.0.248|1|cool|4
1356040374877|1356998400000|false|1168231106790|0.0.0.241|1|right|5
1354900270224|1356998400000|false|1168231106792|0.0.0.249|1|no|2
1351529918861|1356998400000|false|1099511630057|0.0.0.11|2|About I Pity the Fool, ally recorded by Bobby Bland in 1961 for Duke Records. The|82
1351480037332|1356998400000|false|1099511630058|0.0.0.101|2|no way!|7
1351515835003|1356998400000|false|1099511630059|0.0.0.12|3|About Katarina Srebotnik, of January 16, 2012), including one doubles About Augusto Pi|86
1351481011335|1356998400000|false|1099511630060|0.0.0.106|1|About Katarina Srebotnik, uit, winning 30 titles (as of January 16, 2012), including one doubles Grand SlamAbout Bosnia and Herzegovina, southern interior of th|160
1351508135226|1356998400000|false|1099511630061|0.0.0.118|0|right|5
1354715549572|1356998400000|false|1168231106798|0.0.0.216|1|cool|4
1351495789684|1356998400000|false|1099511630063|0.0.0.12|3|roflol|6
1351543534879|1356998400000|false|1099511630064|0.0.0.77|2|ok|2
1351526762337|1356998400000|false|1099511630065|0.0.0.142|0|LOL|3
1351491165786|1356998400000|false|1099511630066|0.0.0.202|2|great|5
1351495878174|1356998400000|false|1099511630067|0.0.0.189|3|About Katarina Srebotnik, inning 30 titles (as of January 16, 201About Borde|76
1355223191846|1356998400000|false|1168231106804|0.0.0.54|0|ok|2
1351749301189|1356998400000|false|1099511630069|0.0.0.93|1|good|4
1349455908201|1356998400000|false|1099511630071|0.0.0.36|2|About Katarina Srebotnik, tles in mixed doubles. She reached the About Up-Ti|76
1349529265409|1356998400000|false|1099511630072|0.0.0.106|1|right|5
1355205009219|1356998400000|false|1168231106809|0.0.0.54|0|thx|3
1351024927278|1356998400000|false|1099511630075|0.0.0.92|1|About No Guts. No Glory., and the follow-up to their 2007 debut Runnin' Wild. The album was rel|95
1351777322428|1356998400000|false|1099511630076|0.0.0.93|1|LOL|3
1351084996077|1356998400000|false|1099511630077|0.0.0.48|2|About Thomas Jefferson, dreds of slaves throughout his lifetime, and did little to end domestAbout No Guts. No Glory., o Way But The Hard|137
1348219302204|1356998400000|false|1099511630078|0.0.0.125|1|no way!|7
1356345032404|1356998400000|false|1168231106816|0.0.0.101|2|About Katarina Srebotnik, 5 kg and lives in Dubai. She reached a career-high ranking of No. 20 on the Sony EricssoAbout Nicole Kidman, , Cold Mountain (2003), The Interpreter|174
1356354980011|1356998400000|false|1168231106817|0.0.0.124|1|About Yoko Ono, Japanese artist, author, and peace activist, known for her work i|81
1356391924454|1356998400000|false|1168231106818|0.0.0.12|3|great|5
1356392294186|1356998400000|false|1168231106819|0.0.0.97|3|ok|2
1356378871665|1356998400000|false|1168231106820|0.0.0.136|2|About Augustine of Hippo, religious order; his memorial is celebrated 28 August,|81
1356355305221|1356998400000|false|1168231106821|0.0.0.140|0|right|5
1356344381864|1356998400000|false|1168231106822|0.0.0.174|1|duh|3
1350510465712|1356998400000|false|1099511630088|0.0.0.95|1|About Katarina Srebotnik,  20 on the Sony Ericsson WTA Tour on AugusAbout Back in|82
1351767954117|1356998400000|false|1099511630089|0.0.0.93|1|About Jerry Lewis, rred in a successful series of comedy films for Paramount Picture|84
1350601885961|1356998400000|false|1099511630090|0.0.0.47|0|thx|3
1350510488824|1356998400000|false|1099511630091|0.0.0.15|2|cool|4
1350530470800|1356998400000|false|1099511630092|0.0.0.221|1|ok|2
1351768923478|1356998400000|false|1099511630093|0.0.0.124|2|thx|3
1350534561752|1356998400000|false|1099511630094|0.0.0.48|2|LOL|3
1351783737746|1356998400000|false|1099511630095|0.0.0.101|2|ok|2
1356089554613|1356998400000|false|1168231106832|0.0.0.136|2|fine|4
1350515699155|1356998400000|false|1099511630097|0.0.0.36|2|About From Here to Eternity: Live, Blender 3/5 stars link Robert Christgau (3-star|83
1350517030335|1356998400000|false|1099511630098|0.0.0.202|2|right|5
1350967727890|1356998400000|false|1099511630099|0.0.0.124|2|About Katarina Srebotnik, y 16, 2012), including one doubles GranAbout Singl|76
1350513933751|1356998400000|false|1099511630100|0.0.0.48|2|no|2
1350512746187|1356998400000|false|1099511630101|0.0.0.101|2|thanks|6
1355906655904|1356998400000|false|1168231106839|0.0.0.47|0|right|5
1355923831598|1356998400000|false|1168231106840|0.0.0.101|2|About Katarina Srebotnik, .80 m, weighs 65 kg and lives in Dubai. She About Saving All|86
1355932740485|1356998400000|false|1168231106841|0.0.0.189|3|no|2
1355914304616|1356998400000|false|1168231106842|0.0.0.15|2|About Katarina Srebotnik, ves in Dubai. She reached a career-higAbout Robi|74
1355907322237|1356998400000|false|1168231106843|0.0.0.54|0|no|2
1355923852048|1356998400000|false|1168231106844|0.0.0.92|1|About Brian Eno, n related to recordings by English electronic musician, music the|82
1355948874742|1356998400000|false|1168231106845|0.0.0.41|2|roflol|6
1355926190156|1356998400000|false|1168231106846|0.0.0.77|2|no|2
1355925666953|1356998400000|false|1168231106847|0.0.0.36|2|maybe|5
1355938597628|1356998400000|false|1168231106848|0.0.0.47|0|About John Milton, scholarly man of letters, and a civil servant for the Commonwealth (republic) of England under Oliver Cromwell. He wrote at|143
1355987697545|1356998400000|false|1168231106849|0.0.0.124|1|ok|2
1355918275099|1356998400000|false|1168231106850|0.0.0.36|2|ok|2
1355630530449|1356311378001|false|1168231106852|0.0.0.249|1|no|2
1355664714457|1356311378001|false|1168231106853|0.0.0.159|2|About Reorganized National Government of China, rnment was nominally a rein|75
1355688319506|1356311378001|false|1168231106854|0.0.0.231|2|thx|3
1355662616384|1356311378001|false|1168231106855|0.0.0.238|1|About George Orwell, ked by keen intelligence and wit, a profound awareness of|79
1355665254367|1356311378001|false|1168231106856|0.0.0.92|1|maybe|5
1355711608710|1356311378001|false|1168231106857|0.0.0.77|2|About Lord Byron, .. a very bland score, distressingly banal (all those waltzes!)|82
1355753335755|1356311378001|false|1168231106858|0.0.0.31|0|ok|2
1355664980713|1356311378001|false|1168231106859|0.0.0.231|2|About Henry Fonda, he West and lighter roles in family comedies like Yours, Mine and Ours with LucilleAbout Reorganized National Government of China, 37–1945), and|164
1355667836726|1356311378001|false|1168231106860|0.0.0.47|0|LOL|3
1355650153606|1356311378001|false|1168231106861|0.0.0.142|0|cool|4
1355731610672|1355731620672|true|1168231106862|0.0.0.140|0|About Indira Gandhi, ree consecutive terms (1966–77) and a fourth term (19|74
1355716067067|1356311378001|false|1168231106863|0.0.0.107|2|maybe|5
1355716928274|1356311378001|false|1168231106864|0.0.0.107|2|About George Orwell, ry's best chronicler of English culture, OrwAbout Mexico, nt and|86
1355662638601|1356311378001|false|1168231106865|0.0.0.124|2|cool|4
1355742321540|1356311378001|false|1168231106866|0.0.0.48|2|About George Orwell, opies than any two books byAbout The Unauthorized Biograph|79
1355786595916|1356311378001|false|1168231106867|0.0.0.115|1|thx|3
1355742428803|1356311378001|false|1168231106868|0.0.0.202|2|good|4
1355745571500|1356311378001|false|1168231106869|0.0.0.11|2|About George Orwell, book Homage to Catalonia (1938), an account of his expAbout Mauritania, other than th|106
1353842142308|1356998400000|false|1168231106871|0.0.0.92|1|good|4
1353764509875|1356998400000|false|1168231106873|0.0.0.188|1|cool|4
1350257503792|1356998400000|false|1099511630139|0.0.0.253|1|great|5
1350249630879|1356998400000|false|1099511630140|0.0.0.97|3|cool|4
1350239855208|1356998400000|false|1099511630141|0.0.0.31|0|About European Coal and Steel Community, s a way to prevent further war betwee|78
1356115281783|1356998400000|false|1168231106878|0.0.0.136|2|thanks|6
1355220344492|1356998400000|false|1168231106879|0.0.0.41|2|yes|3
1350247826702|1356998400000|false|1099511630144|0.0.0.77|2|good|4
1350277299196|1356998400000|false|1099511630145|0.0.0.115|1|maybe|5
1350240966295|1356998400000|false|1099511630146|0.0.0.140|0|yes|3
1350250583581|1356998400000|false|1099511630147|0.0.0.189|3|thx|3
1350239466823|1356998400000|false|1099511630148|0.0.0.221|1|About Richard Dawkins, sed upon the complexity of living organisms. Instead, he de|82
1353486824539|1356998400000|false|1168231106885|0.0.0.174|1|fine|4
1352629918509|1356998400000|false|1168231106886|0.0.0.5|2|About Katarina Srebotnik, rebotnik won 4 singles titles on the WTA-toAbout Canada, h|84
1336214857766|1356998400000|false|893353199944|0.0.0.188|1|good|4
1343433107234|1356998400000|false|1030792153417|0.0.0.237|1|duh|3
1353308230919|1356998400000|false|1168231106890|0.0.0.61|3|good|4
1353190653218|1356998400000|false|1168231106891|0.0.0.124|1|duh|3
1344818634967|1356998400000|false|1030792153420|0.0.0.12|3|ok|2
1340963189795|1356998400000|false|962072676685|0.0.0.231|2|About Christopher Lee, films, most recently with Dark Shadows (2012). Lee cons|78
1336243254163|1356998400000|false|893353199950|0.0.0.142|0|About Katarina Srebotnik, oubles Grand Slam title, as well as five GAbout Walk This|83
1340969277041|1340969287120|true|962072676687|0.0.0.29|2|duh|3
1350981616894|1356998400000|false|1099511630160|0.0.0.92|1|I see|5
1353313335734|1356998400000|false|1168231106897|0.0.0.61|3|great|5
1343394960637|1356998400000|false|1030792153426|0.0.0.221|1|duh|3
1351681467772|1356998400000|false|1099511630163|0.0.0.229|1|yes|3
1355161720785|1356998400000|false|1168231106902|0.0.0.41|2|right|5
1339747941969|1356998400000|false|962072676695|0.0.0.36|2|About Niccolò Machiavelli, lorence during the Renaissance. A foAbout Slavoj Žižek, king in the traditions of HegelianisAbout Ghana, the Briti|141
1339813265803|1356998400000|false|962072676696|0.0.0.140|0|cool|4
1339746913314|1356998400000|false|962072676697|0.0.0.5|2|About Slavoj Žižek, view with Amy GooAbout Ultramega OK, a Grammy Award noAbout Sa|82
1339747207413|1356998400000|false|962072676698|0.0.0.107|2|I see|5
1350608558760|1356998400000|false|1099511630171|0.0.0.47|0|good|4
1339748482873|1356998400000|false|962072676700|0.0.0.97|3|maybe|5
1353262721592|1353262731593|true|1168231106909|0.0.0.124|1|maybe|5
1340960432415|1356998400000|false|962072676702|0.0.0.231|2|right|5
1339772044503|1356998400000|false|962072676703|0.0.0.31|0|About Salvador Dalí, or luxury and my love About Ghana, due to Akan's gold weaAbout Ca|86
1354937830936|1356998400000|false|1168231106912|0.0.0.249|1|maybe|5
1355209123323|1356998400000|false|1168231106913|0.0.0.54|0|right|5
1352689402775|1356998400000|false|1168231106914|0.0.0.5|2|About Harold Wilson, y, his first perAbout Streets of Philadelphia, tion Pictu|78
1346033227369|1356998400000|false|1030792153443|0.0.0.253|0|good|4
1354696914650|1356998400000|false|1168231106916|0.0.0.168|1|good|4
1339748210244|1356998400000|false|962072676709|0.0.0.15|2|good|4
1352752672335|1356998400000|false|1168231106918|0.0.0.125|1|thx|3
1345965948908|1356998400000|false|1030792153448|0.0.0.253|0|yes|3
1344749703568|1356998400000|false|1030792153449|0.0.0.252|1|I see|5
1351753611880|1356998400000|false|1099511630186|0.0.0.93|1|duh|3
1339763543617|1356998400000|false|962072676715|0.0.0.140|0|no|2
1339747498427|1356998400000|false|962072676716|0.0.0.142|0|maybe|5
1339759633197|1356998400000|false|962072676717|0.0.0.142|0|LOL|3
1339801736654|1356998400000|false|962072676718|0.0.0.97|3|duh|3
1348606532321|1356998400000|false|1099511630191|0.0.0.115|1|About Slavoj Žižek, ty for Theoretical PsyAbout Sean Penn, He is a two-time AcadeAbout Denmark,  by Germany.|109
1339833166334|1356998400000|false|962072676721|0.0.0.188|1|About Slavoj Žižek, ne and the UnivAbout Andrew Carnegie, , 1835 – AugustAbout Northe|85
1339861957390|1356998400000|false|962072676722|0.0.0.125|1|no|2
1350573816814|1356998400000|false|1099511630195|0.0.0.47|0|About Slavoj Žižek, s Lacan and useAbout Mack the Knife, e Knife or The About League of|87
1353274259680|1356998400000|false|1168231106932|0.0.0.124|1|thx|3
1353483002603|1356998400000|false|1168231106933|0.0.0.174|1|great|5
1353194591998|1356998400000|false|1168231106934|0.0.0.124|1|good|4
1350973412523|1356998400000|false|1099511630199|0.0.0.92|1|no way!|7
1350563936578|1356998400000|false|1099511630200|0.0.0.47|0|About Britney Spears, . Born in McCombAbout The Notorious B.I.G.,  Coast artist|79
1348273614138|1356998400000|false|1099511630201|0.0.0.95|1|no way!|7
1350572629756|1356998400000|false|1099511630202|0.0.0.5|2|LOL|3
1353464246956|1356998400000|false|1168231106939|0.0.0.159|2|no way!|7
1350628698005|1356998400000|false|1099511630204|0.0.0.189|3|good|4
1353191670898|1356998400000|false|1168231106941|0.0.0.124|1|duh|3
1339844811788|1356998400000|false|962072676734|0.0.0.97|3|thx|3
1350576578896|1356998400000|false|1099511630207|0.0.0.241|1|About Gloria Macapagal-Arroyo, ief Justice HAbout Slavoj Žižek, hicago, ColumAbout The|86
1350601903558|1356998400000|false|1099511630208|0.0.0.118|0|About Wales, d in the 19th century. WelsAbout Netherlands, uages, its name literally mAbout Going Under,|105
1339814582732|1339763067841|false|962072676738|0.0.0.97|3|yes|3
1339812706081|1339763067841|false|962072676739|0.0.0.107|2|no way!|7
1339791189094|1339763067841|false|962072676740|0.0.0.188|1|fine|4
1339763127732|1339763067841|false|962072676741|0.0.0.5|2|great|5
1339786837077|1339763067841|false|962072676742|0.0.0.11|2|About Adolf Hitler, stricken young mAbout Jackson Browne, nce in the 1970sAb|76
1339778717984|1339763067841|false|962072676743|0.0.0.188|1|About Slavoj Žižek, urrently the InAbout Jimi Hendrix, k Street, LondoAbou|74
1339796325547|1339763067841|false|962072676744|0.0.0.77|2|About Jackson Browne, several notable songs throughoAbout Cecil B. DeMille, n American film director and AAbout Beautiful Liar,  theme is female empowerment; About When You Beli|177
1339797633492|1339763067841|false|962072676745|0.0.0.106|1|thx|3
1339808281681|1339763067841|false|962072676746|0.0.0.106|1|cool|4
1354915168945|1356998400000|false|1168231106956|0.0.0.249|1|right|5
1355140804418|1356998400000|false|1168231106957|0.0.0.54|0|About Slavoj Žižek, Žižek achievAbout Charles Darwin, e fire trailAbout Percy Byss|82
1355213498372|1356998400000|false|1168231106958|0.0.0.61|3|About Pope Benedict XVI, he Congregation for the DAbout Pope John XXIII,  born Angelo Giuseppe RonAbout Slavoj Žižek, umanities at Birkbeck, UnAbou|147
1355182654957|1356998400000|false|1168231106959|0.0.0.77|2|About Isabella I of Castile, ndson, ChaAbout Percy Bysshe Shelley, 1819) and A|78
1356082782092|1356998400000|false|1168231106960|0.0.0.136|2|duh|3
1355214070312|1356998400000|false|1168231106961|0.0.0.174|1|cool|4
1355283018733|1356998400000|false|1168231106962|0.0.0.231|2|About Pope Benedict XVI, and an undeAbout Pope John XXIII, n XXIII, boAbout Slavoj Ž|84
1340985850656|1356998400000|false|962072676755|0.0.0.231|2|maybe|5
1339641133130|1356998400000|false|962072676756|0.0.0.195|2|About Slavoj Žižek, vine and the About Dizzy Gillespie,  musicians, iAbout Billie Holida|88
1354422110793|1356998400000|false|1168231106965|0.0.0.176|0|I see|5
1354478457694|1356998400000|false|1168231106966|0.0.0.176|0|no|2
1340313860815|1356998400000|false|962072676759|0.0.0.27|2|About Wilhelm II, German Emperor, any on a bAbout Michelangelo,  after theAbout Slavo|85
1355294680334|1356998400000|false|1168231106968|0.0.0.248|1|About Otto von Bismarck, ce who kept tAbout Slavoj Žižek, ostmodernism,Abo|74
1355207146102|1356998400000|false|1168231106969|0.0.0.36|2|ok|2
1355302927577|1356998400000|false|1168231106970|0.0.0.215|1|I see|5
1355258496225|1356998400000|false|1168231106971|0.0.0.61|3|cool|4
1340320793593|1356998400000|false|962072676764|0.0.0.31|0|ok|2
1355269763949|1356998400000|false|1168231106973|0.0.0.248|1|great|5
1355185076357|1356998400000|false|1168231106974|0.0.0.95|1|thx|3
1339843504866|1356998400000|false|962072676768|0.0.0.188|1|About H. G. Wells, es. Together with Jules Verne About Terry Pratchett, erature in 2009|87
1346137358533|1356998400000|false|1030792153505|0.0.0.101|2|great|5
1349814017904|1356998400000|false|1099511630243|0.0.0.189|3|thanks|6
1339831957447|1356998400000|false|962072676772|0.0.0.31|0|thanks|6
1348630201526|1356998400000|false|1099511630245|0.0.0.115|1|fine|4
1351758302350|1356998400000|false|1099511630246|0.0.0.215|1|yes|3
1339818755785|1356998400000|false|962072676775|0.0.0.11|2|thx|3
1348582895728|1356998400000|false|1099511630248|0.0.0.115|1|About Marlene Dietrich, er. In 1999, the AAbout Slavoj Žižek, angerous politicalAbout Kurt Cobain,  Nirv|104
1346179561418|1356998400000|false|1030792153513|0.0.0.101|2|About Henry Fonda, oved both toward darker epics as Sergio LAbout Hella Good, rk|80
1343477942738|1356998400000|false|1030792153514|0.0.0.221|1|ok|2
1339750504221|1356998400000|false|962072676780|0.0.0.107|2|About Otto von Bismarck, 0s and 1880s. HAbout Doris Day, ation in the laAbout Live on T|87
1339794837287|1356998400000|false|962072676781|0.0.0.142|0|roflol|6
1353189766920|1356998400000|false|1168231106990|0.0.0.124|1|About Live on Two Legs,  Epic RecordsAbout From Me to You,  United KingdAbout Czechoslova|89
1353192502252|1356998400000|false|1168231106991|0.0.0.47|0|thx|3
1353262599645|1356998400000|false|1168231106992|0.0.0.252|1|About Live on Two Legs, ive on Two About From Me to You, ten by JohnAbout Czechosl|82
1341010223841|1356998400000|false|962072676785|0.0.0.231|2|About Slavoj Žižek, , Hegelian phAbout Live on Two Legs, e United StatAbout|76
1353306423387|1356998400000|false|1168231106994|0.0.0.47|0|thx|3
1353210488623|1356998400000|false|1168231106995|0.0.0.241|1|yes|3
1353252437324|1356998400000|false|1168231106996|0.0.0.142|0|thx|3
1354896562450|1356998400000|false|1168231106997|0.0.0.249|1|cool|4
1341067623639|1341067633643|true|962072676790|0.0.0.5|2|About Slavoj Žižek, risis. In About D. H. Lawrence, rence's opAbout George Gershwin,  Ira|89
1340244049123|1356998400000|false|962072676792|0.0.0.48|2|no way!|7
1356079825791|1356998400000|false|1168231107001|0.0.0.136|2|About Charles, Prince of Wales, s The PrincAbout Bob Dylan,  H. HammondAbou|75
1351007958883|1356998400000|false|1099511630266|0.0.0.92|1|no|2
1356079894263|1356998400000|false|1168231107003|0.0.0.15|2|roflol|6
1353478773160|1356998400000|false|1168231107004|0.0.0.174|1|good|4
1340544919042|1356998400000|false|962072676797|0.0.0.194|2|About Pope Pius XII, ee, and Pius'About Ulysses S. Grant, ians until reAbout What a Wonder|90
1340962898936|1356998400000|false|962072676799|0.0.0.231|2|no way!|7
1339795779034|1356998400000|false|962072676800|0.0.0.15|2|About Prince Philip, Duke of Edinburgh, h's Award Scheme fAbout Slavoj Žižek, ciety for|88
1353204493274|1356998400000|false|1168231107009|0.0.0.124|1|About Brian Eno, an, music theorist and record About Two Hearts Beat as One, as One is|87
1339823187394|1356998400000|false|962072676802|0.0.0.140|0|yes|3
1339840064989|1356998400000|false|962072676803|0.0.0.188|1|no way!|7
1351752665884|1356998400000|false|1099511630276|0.0.0.93|1|maybe|5
1339791445284|1356998400000|false|962072676805|0.0.0.31|0|About Prince Philip, Duke of Edinburgh, of carriage dAbout Slavoj Žižek, p|74
1356080626407|1356998400000|false|1168231107014|0.0.0.136|2|yes|3
1344781076385|1356998400000|false|1030792153543|0.0.0.12|3|right|5
1354695990342|1356998400000|false|1168231107016|0.0.0.168|1|About Prince Philip, Duke of Edinburgh,  family, but hiAbout Bo Diddley, ues to rock &|86
1351818696057|1356998400000|false|1099511630282|0.0.0.93|1|yes|3
1355142553379|1356998400000|false|1168231107019|0.0.0.54|0|thx|3
1339806978712|1356998400000|false|962072676812|0.0.0.31|0|good|4
1339798025369|1356998400000|false|962072676813|0.0.0.77|2|About Dwight D. Eisenhower, sia and its pilot capAbout Tanzania, ficially the Un|80
1340461790548|1356998400000|false|962072676814|0.0.0.202|2|thanks|6
1339782792058|1356998400000|false|962072676815|0.0.0.15|2|About Michel Foucault,  social anthropology from wAbout David Cameron, -year-old Cameron became thAbout Heartbreak on Vinyl, 0 copies|134
1340466179468|1356998400000|false|962072676816|0.0.0.20|2|duh|3
1351684345399|1356998400000|false|1099511630289|0.0.0.215|1|ok|2
1339798278904|1356998400000|false|962072676818|0.0.0.140|0|cool|4
1343428024418|1356998400000|false|1030792153555|0.0.0.221|1|About David Hume, on, for example, is juAbout Mary Magdalene, disciples, and the mos|84
1344759418238|1356998400000|false|1030792153557|0.0.0.252|1|About Slavoj Žižek, an rights, ecology, globalizatiAbout Sultans of Swing,  song was first recorded as a dAbout Dream Lover, song. The song became a mu|151
1344765100083|1356998400000|false|1030792153558|0.0.0.248|1|About Slavoj Žižek,  globalization, About Laurence Olivier, encer Tracy saidAbo|79
1344761598440|1356998400000|false|1030792153559|0.0.0.107|2|great|5
1344797202705|1356998400000|false|1030792153560|0.0.0.252|1|About Sultans of Swing,  it to becomAbout British Empire, eved its larAbout Yuan|80
1354439934043|1356998400000|false|1168231107034|0.0.0.41|2|no|2
1351192160516|1356998400000|false|1099511630299|0.0.0.195|2|About F. Scott Fitzgerald, s of youth and promise along with despair and a|74
1351191879775|1356998400000|false|1099511630300|0.0.0.231|2|About Easter Island, tant monumental statues, called moai, created by the early Rapanui|88
1351193382490|1356998400000|false|1099511630301|0.0.0.125|1|fine|4
1351193138249|1356998400000|false|1099511630302|0.0.0.92|1|About Saint Helena, of Tristan da Cunha. Saint Helena measureAbout Easter Island|80
1351263944438|1356998400000|false|1099511630303|0.0.0.207|1|no|2
1351204092750|1356998400000|false|1099511630304|0.0.0.231|2|cool|4
1351194818160|1356998400000|false|1099511630305|0.0.0.231|2|maybe|5
1351194058119|1356998400000|false|1099511630306|0.0.0.176|0|no way!|7
1351615552233|1354780684480|false|1099511630308|0.0.0.95|1|About Albert Einstein, . Einstein was in support of defending the Allied forces, but largely dAbout Qatar, ted Kingdom, as well as with Fran|140
1351616499725|1354780684480|false|1099511630309|0.0.0.207|1|About C. S. Lewis, nce of Tolkien and other friends, at the age oAbout Qatar, y with a gua|90
1354377195262|1354780684480|false|1168231107046|0.0.0.41|2|LOL|3
1351672035574|1354780684480|false|1099511630311|0.0.0.253|0|I see|5
1351639958226|1351639968686|true|1099511630312|0.0.0.125|1|maybe|5
1351613244775|1354780684480|false|1099511630313|0.0.0.207|1|About Albert Einstein, was no longer enough to reconcile the laAbout Henry VII|79
1329737762188|1356998400000|false|824633723372|0.0.0.77|2|LOL|3
1348589035032|1356998400000|false|1099511630317|0.0.0.92|1|roflol|6
1355534572041|1356998400000|false|1168231107054|0.0.0.107|2|cool|4
1329737408595|1356998400000|false|824633723375|0.0.0.253|0|no way!|7
1355521076832|1356998400000|false|1168231107056|0.0.0.107|2|About First French Empire, urial dues and seigneurial justice were abolished, aristocr|86
1355526593811|1356998400000|false|1168231107057|0.0.0.106|1|About We Are the World, o, a home video, a special edition magaAbout First F|76
1329766032281|1356998400000|false|824633723378|0.0.0.106|1|About Albert Einstein, instein was in support of defending the AllAbout Duchy of War|84
1329765606511|1356998400000|false|824633723379|0.0.0.125|1|About Charles Lindbergh, orps colonel's commission that he had resigned in April 194|84
1355527025845|1356998400000|false|1168231107060|0.0.0.92|1|About We Are the World, s from journalists, music crAbout Uzbekistan, n as the Uz|81
