creationDate|Forum.id|Person.id
2012-08-11T12:39:06.343+00:00|1030792151097|16
2012-08-11T12:39:06.343+00:00|1030792151097|2199023255594
2012-08-11T12:39:06.343+00:00|1030792151097|10995116277782
2012-08-11T12:39:06.343+00:00|1030792151097|17592186044443
2012-08-11T12:39:06.343+00:00|1030792151097|24189255811081
2012-08-11T12:39:06.343+00:00|1030792151097|26388279066641
2012-08-11T12:39:06.343+00:00|1030792151097|26388279066655
2012-08-11T12:39:06.343+00:00|1030792151097|26388279066668
2012-08-11T12:39:06.343+00:00|1030792151097|28587302322223
2012-08-11T12:39:06.343+00:00|1030792151097|30786325577731
2012-08-11T12:39:06.343+00:00|1030792151097|32985348833329
2012-06-25T08:42:04.372+00:00|962072674363|16
2012-06-25T08:42:04.372+00:00|962072674363|10995116277782
2012-06-25T08:42:04.372+00:00|962072674363|13194139533352
2012-06-25T08:42:04.372+00:00|962072674363|24189255811081
2012-06-25T08:42:04.372+00:00|962072674363|26388279066641
2012-06-25T08:42:04.372+00:00|962072674363|26388279066655
2012-06-25T08:42:04.372+00:00|962072674363|26388279066668
2012-06-25T08:42:04.372+00:00|962072674363|28587302322204
2012-07-03T00:55:26.938+00:00|962072674363|30786325577731
2012-05-11T04:01:31.340+00:00|962072674365|16
2012-05-11T04:01:31.340+00:00|962072674365|2199023255594
2012-05-11T04:01:31.340+00:00|962072674365|10995116277782
2012-05-11T04:01:31.340+00:00|962072674365|13194139533352
2012-05-11T04:01:31.340+00:00|962072674365|17592186044443
2012-05-11T04:01:31.340+00:00|962072674365|24189255811081
2012-05-11T04:01:31.340+00:00|962072674365|28587302322223
2012-07-03T00:55:26.938+00:00|962072674365|30786325577731
2012-08-09T21:35:51.016+00:00|962072674365|32985348833329
2012-04-22T06:09:28.866+00:00|893353197630|16
2012-04-22T06:09:28.866+00:00|893353197630|10995116277782
2012-04-22T06:09:28.866+00:00|893353197630|17592186044443
2012-04-22T06:09:28.866+00:00|893353197630|24189255811081
2012-04-22T06:09:28.866+00:00|893353197630|26388279066655
2012-04-22T06:09:28.866+00:00|893353197630|26388279066668
2012-04-22T06:09:28.866+00:00|893353197630|28587302322204
2012-07-03T00:55:26.938+00:00|893353197630|30786325577731
2012-05-18T05:02:09.303+00:00|962072674367|16
2012-05-18T05:02:09.303+00:00|962072674367|2199023255594
2012-05-18T05:02:09.303+00:00|962072674367|10995116277782
2012-05-18T05:02:09.303+00:00|962072674367|13194139533352
2012-05-18T05:02:09.303+00:00|962072674367|17592186044443
2012-05-18T05:02:09.303+00:00|962072674367|24189255811081
2012-05-18T05:02:09.303+00:00|962072674367|26388279066655
2012-05-18T05:02:09.303+00:00|962072674367|28587302322223
2012-07-03T00:55:26.938+00:00|962072674367|30786325577731
2012-08-09T21:35:51.016+00:00|962072674367|32985348833329
2011-12-29T11:29:40.153+00:00|412316860481|2199023255594
2011-04-17T16:50:25.401+00:00|481036337218|2199023255594
2011-12-29T07:56:49.032+00:00|481036337218|24189255811081
2011-05-07T09:02:21.318+00:00|549755813955|2199023255594
2011-12-29T07:56:49.032+00:00|549755813955|24189255811081
2011-12-08T16:56:38.807+00:00|755914244165|2199023255594
2012-04-18T00:51:38.839+00:00|893353197638|2199023255594
2012-04-18T00:51:38.839+00:00|893353197638|24189255811081
2012-06-19T16:34:10.961+00:00|962072674376|2199023255594
2012-06-19T16:34:10.961+00:00|962072674376|24189255811081
2011-04-22T22:08:07.671+00:00|481036337226|2199023255594
2012-04-17T13:55:47.434+00:00|893353197644|2199023255594
2012-07-08T20:43:43.328+00:00|962072674381|24189255811081
2012-01-22T00:25:06.759+00:00|824633720911|2199023255594
2012-01-22T00:25:06.759+00:00|824633720911|24189255811081
2011-12-19T13:10:07.266+00:00|755914244178|2199023255594
2012-03-01T14:02:37.194+00:00|824633720915|2199023255594
2011-12-29T07:56:49.032+00:00|618475290708|24189255811081
2011-08-12T16:25:55.853+00:00|618475290709|2199023255594
2011-12-29T07:56:49.032+00:00|618475290709|24189255811081
2012-04-03T04:02:22.306+00:00|893353197654|2199023255594
2011-07-26T21:04:25.596+00:00|618475290711|2199023255594
2011-12-29T07:56:49.032+00:00|618475290711|24189255811081
2012-02-28T14:34:35.137+00:00|549755813976|10995116277761
2012-04-18T16:46:55.284+00:00|549755813976|28587302322180
2011-09-17T15:09:26.824+00:00|687194767449|10995116277761
2012-03-30T10:11:22.788+00:00|687194767449|28587302322180
2012-03-30T10:11:22.788+00:00|755914244187|28587302322180
2012-01-28T23:55:31.976+00:00|824633720925|10995116277761
2011-07-20T07:15:44.813+00:00|618475290718|10995116277761
2012-03-30T10:11:22.788+00:00|618475290718|28587302322180
2011-08-27T22:07:34.577+00:00|618475290719|10995116277761
2012-03-30T10:11:22.788+00:00|618475290719|28587302322180
2012-03-30T10:11:22.788+00:00|687194767456|28587302322180
2012-09-02T19:18:22.652+00:00|1030792151137|10995116277761
2012-09-02T19:18:22.652+00:00|1030792151137|28587302322180
2012-09-03T06:48:50.472+00:00|1030792151139|10995116277761
2012-09-03T06:48:50.472+00:00|1030792151139|28587302322180
2012-02-17T07:26:09.880+00:00|824633720932|10995116277761
2012-03-30T10:11:22.788+00:00|824633720932|28587302322180
2011-09-11T14:19:23.843+00:00|687194767461|10995116277761
2012-03-30T10:11:22.788+00:00|687194767461|28587302322180
2012-03-10T19:04:11.752+00:00|893353197671|10995116277761
2012-08-02T17:27:29.546+00:00|1030792151144|10995116277761
2012-08-02T17:27:29.546+00:00|1030792151144|28587302322180
2011-12-31T22:08:08.730+00:00|755914244201|10995116277761
2012-03-30T10:11:22.788+00:00|755914244201|28587302322180
2012-08-14T04:54:09.110+00:00|1030792151146|10995116277761
2011-03-12T08:29:47.727+00:00|343597383814|2199023255594
2011-11-20T08:10:40.920+00:00|343597383814|13194139533352
2012-02-28T14:34:35.137+00:00|343597383814|17592186044443
2012-07-13T09:58:41.938+00:00|343597383814|26388279066658
2011-07-22T03:01:20.594+00:00|274877907079|2199023255557
2011-07-22T03:01:20.594+00:00|68719476873|8796093022237
2012-02-16T19:42:57.972+00:00|68719476873|13194139533355
2012-02-18T03:32:48.635+00:00|68719476873|24189255811081
2012-05-23T20:59:47.460+00:00|755914244235|24189255811081
2011-09-04T04:10:52.355+00:00|274877907084|2199023255594
2012-01-21T15:40:15.916+00:00|274877907084|13194139533355
2012-05-26T21:49:28.731+00:00|824633720973|13194139533352
2012-05-06T17:03:10.793+00:00|824633720973|28587302322180
2012-07-08T08:27:22.264+00:00|755914244238|14
2012-02-18T03:32:48.635+00:00|755914244238|2199023255557
2012-05-17T19:59:24.966+00:00|755914244238|2199023255573
2012-04-11T22:57:01.362+00:00|755914244238|2199023255594
2012-02-03T10:37:05.877+00:00|755914244238|13194139533355
2012-05-02T11:07:04.001+00:00|755914244238|21990232555527
2012-05-23T20:59:47.460+00:00|755914244238|24189255811109
2012-06-10T16:33:02.722+00:00|755914244238|26388279066658
2012-07-01T08:10:02.719+00:00|755914244238|26388279066668
2012-07-19T13:47:31.535+00:00|755914244238|28587302322180
2012-08-03T15:36:22.077+00:00|755914244238|28587302322196
2012-07-08T15:44:28.124+00:00|962072674450|13194139533352
2012-03-21T10:34:35.041+00:00|893353197715|13194139533352
2011-08-27T10:37:21.537+00:00|618475290773|13194139533352
2011-09-28T03:40:42.906+00:00|687194767511|13194139533352
2012-08-14T04:03:10.463+00:00|1030792151192|13194139533352
2012-06-08T12:39:41.801+00:00|962072674459|13194139533352
2012-02-11T13:02:06.068+00:00|824633720991|13194139533352
2012-08-18T04:04:58.360+00:00|412316860578|32
2012-01-17T16:40:16.360+00:00|412316860578|2199023255594
2011-11-20T08:10:40.920+00:00|412316860578|10995116277761
2012-05-26T21:49:28.731+00:00|412316860578|26388279066641
2012-07-20T14:51:28.160+00:00|412316860578|28587302322180
2012-07-14T05:38:51.120+00:00|412316860578|28587302322196
2012-05-14T01:43:43.791+00:00|412316860578|28587302322204
2011-08-03T18:12:26.258+00:00|618475290787|2199023255594
2011-08-03T18:12:26.258+00:00|618475290787|10995116277761
2011-08-04T04:48:08.173+00:00|618475290787|19791209299987
2012-01-12T23:55:12.878+00:00|618475290787|26388279066641
2012-01-16T00:09:50.120+00:00|618475290787|26388279066658
2012-03-30T10:11:22.788+00:00|618475290787|28587302322180
2012-04-08T11:48:04.301+00:00|618475290787|28587302322204
2012-01-06T02:48:04.399+00:00|755914244260|32
2012-01-06T02:48:04.399+00:00|755914244260|10995116277761
2012-01-06T02:48:04.399+00:00|755914244260|19791209299987
2012-01-16T00:09:50.120+00:00|755914244260|26388279066658
2012-03-30T10:11:22.788+00:00|755914244260|28587302322180
2012-03-13T15:16:18.597+00:00|755914244260|28587302322196
2011-09-29T05:27:19.096+00:00|687194767525|32
2011-09-29T05:27:19.096+00:00|687194767525|2199023255594
2011-09-29T05:27:19.096+00:00|687194767525|10995116277761
2011-09-29T05:27:19.096+00:00|687194767525|19791209299987
2012-01-16T00:09:50.120+00:00|687194767525|26388279066658
2012-03-30T10:11:22.788+00:00|687194767525|28587302322180
2012-03-13T15:16:18.597+00:00|687194767525|28587302322196
2012-05-28T17:35:15.338+00:00|962072674470|32
2012-05-28T17:35:15.338+00:00|962072674470|2199023255594
2012-05-28T17:35:15.338+00:00|962072674470|26388279066641
2012-05-28T17:35:15.338+00:00|962072674470|28587302322180
2012-05-28T17:35:15.338+00:00|962072674470|28587302322196
2012-07-24T03:12:37.390+00:00|1030792151207|32
2012-07-24T03:12:37.390+00:00|1030792151207|10995116277761
2012-07-24T03:12:37.390+00:00|1030792151207|26388279066641
2012-07-24T03:12:37.390+00:00|1030792151207|26388279066658
2012-07-24T03:12:37.390+00:00|1030792151207|28587302322180
2012-07-24T03:12:37.390+00:00|1030792151207|28587302322204
2011-09-03T22:32:36.143+00:00|618475290792|2199023255594
2011-09-03T22:32:36.143+00:00|618475290792|10995116277761
2011-09-03T22:32:36.143+00:00|618475290792|19791209299987
2012-01-12T23:55:12.878+00:00|618475290792|26388279066641
2012-01-16T00:09:50.120+00:00|618475290792|26388279066658
2012-01-25T18:13:00.435+00:00|824633721001|10995116277761
2012-01-25T18:13:00.435+00:00|824633721001|19791209299987
2012-01-25T18:13:00.435+00:00|824633721001|26388279066658
2012-03-30T10:11:22.788+00:00|824633721001|28587302322180
2012-03-18T21:19:27.101+00:00|893353197738|19791209299987
2012-03-18T21:19:27.101+00:00|893353197738|26388279066641
2012-03-18T21:19:27.101+00:00|893353197738|26388279066658
2012-03-30T10:11:22.788+00:00|893353197738|28587302322180
2012-03-18T21:19:27.101+00:00|893353197738|28587302322196
2012-04-08T11:48:04.301+00:00|893353197738|28587302322204
2012-04-08T15:07:25.878+00:00|893353197739|2199023255594
2012-04-08T15:07:25.878+00:00|893353197739|19791209299987
2012-04-08T15:07:25.878+00:00|893353197739|26388279066641
2012-04-08T15:07:25.878+00:00|893353197739|26388279066658
2012-04-08T15:07:25.878+00:00|893353197739|28587302322180
2012-04-08T15:07:25.878+00:00|893353197739|28587302322204
2011-11-11T13:32:41.005+00:00|755914244268|32
2011-11-11T13:32:41.005+00:00|755914244268|2199023255594
2012-01-12T23:55:12.878+00:00|755914244268|26388279066641
2012-03-13T15:16:18.597+00:00|755914244268|28587302322196
2011-10-21T20:37:08.368+00:00|687194767533|2199023255594
2011-10-21T20:37:08.368+00:00|687194767533|10995116277761
2011-10-21T20:37:08.368+00:00|687194767533|19791209299987
2012-01-12T23:55:12.878+00:00|687194767533|26388279066641
2012-01-16T00:09:50.120+00:00|687194767533|26388279066658
2012-03-13T15:16:18.597+00:00|687194767533|28587302322196
2012-04-08T11:48:04.301+00:00|687194767533|28587302322204
2012-01-29T04:55:53.724+00:00|824633721006|2199023255594
2012-01-29T04:55:53.724+00:00|824633721006|10995116277761
2012-01-29T04:55:53.724+00:00|824633721006|19791209299987
2012-01-29T04:55:53.724+00:00|824633721006|26388279066641
2012-01-29T04:55:53.724+00:00|824633721006|26388279066658
2012-03-30T10:11:22.788+00:00|824633721006|28587302322180
2012-03-13T15:16:18.597+00:00|824633721006|28587302322196
2012-04-08T11:48:04.301+00:00|824633721006|28587302322204
2011-07-06T00:18:08.782+00:00|549755814063|2199023255594
2012-01-12T23:55:12.878+00:00|549755814063|26388279066641
2012-01-16T00:09:50.120+00:00|549755814063|26388279066658
2012-03-30T10:11:22.788+00:00|549755814063|28587302322180
2012-03-13T15:16:18.597+00:00|549755814063|28587302322196
2012-04-08T11:48:04.301+00:00|549755814063|28587302322204
2011-12-11T10:44:16.902+00:00|755914244272|32
2011-12-11T10:44:16.902+00:00|755914244272|2199023255594
2011-12-11T10:44:16.902+00:00|755914244272|19791209299987
2012-03-13T15:16:18.597+00:00|755914244272|28587302322196
2012-01-25T17:49:00.909+00:00|824633721009|2199023255594
2012-01-25T17:49:00.909+00:00|824633721009|10995116277761
2012-01-25T17:49:00.909+00:00|824633721009|19791209299987
2012-01-25T17:49:00.909+00:00|824633721009|26388279066658
2012-03-13T15:16:18.597+00:00|824633721009|28587302322196
2012-04-08T11:48:04.301+00:00|824633721009|28587302322204
2012-04-28T19:29:42.053+00:00|893353197746|32
2012-04-28T19:29:42.053+00:00|893353197746|2199023255594
2012-04-28T19:29:42.053+00:00|893353197746|10995116277761
2012-04-28T19:29:42.053+00:00|893353197746|19791209299987
2012-04-28T19:29:42.053+00:00|893353197746|28587302322180
2012-04-28T19:29:42.053+00:00|893353197746|28587302322196
2012-04-28T19:29:42.053+00:00|893353197746|28587302322204
2012-02-27T17:34:20.972+00:00|824633721011|32
2012-02-27T17:34:20.972+00:00|824633721011|2199023255594
2012-02-27T17:34:20.972+00:00|824633721011|26388279066641
2012-02-27T17:34:20.972+00:00|824633721011|26388279066658
2012-03-30T10:11:22.788+00:00|824633721011|28587302322180
2012-03-13T15:16:18.597+00:00|824633721011|28587302322196
2012-04-08T11:48:04.301+00:00|824633721011|28587302322204
2011-08-19T04:24:09.765+00:00|618475290804|32
2011-08-19T04:24:09.765+00:00|618475290804|10995116277761
2011-08-19T04:24:09.765+00:00|618475290804|19791209299987
2012-01-12T23:55:12.878+00:00|618475290804|26388279066641
2011-09-30T20:45:21.855+00:00|687194767541|32
2011-09-30T20:45:21.855+00:00|687194767541|2199023255594
2011-09-30T20:45:21.855+00:00|687194767541|10995116277761
2011-09-30T20:45:21.855+00:00|687194767541|19791209299987
2012-01-16T00:09:50.120+00:00|687194767541|26388279066658
2012-03-30T10:11:22.788+00:00|687194767541|28587302322180
2012-04-08T11:48:04.301+00:00|687194767541|28587302322204
2011-05-23T21:37:17.999+00:00|549755814070|32
2011-05-23T21:37:17.999+00:00|549755814070|2199023255594
2011-08-04T04:48:08.173+00:00|549755814070|19791209299987
2012-01-12T23:55:12.878+00:00|549755814070|26388279066641
2012-01-16T00:09:50.120+00:00|549755814070|26388279066658
2012-03-13T15:16:18.597+00:00|549755814070|28587302322196
2012-04-08T11:48:04.301+00:00|549755814070|28587302322204
2012-03-21T11:09:35.961+00:00|893353197751|19791209299987
2012-03-21T11:09:35.961+00:00|893353197751|26388279066641
2012-03-21T11:09:35.961+00:00|893353197751|28587302322196
2012-04-08T11:48:04.301+00:00|893353197751|28587302322204
2012-03-20T03:09:52.828+00:00|893353197752|32
2012-03-20T03:09:52.828+00:00|893353197752|19791209299987
2012-03-20T03:09:52.828+00:00|893353197752|26388279066641
2012-03-20T03:09:52.828+00:00|893353197752|26388279066658
2012-03-30T10:11:22.788+00:00|893353197752|28587302322180
2012-04-08T11:48:04.301+00:00|893353197752|28587302322204
2012-06-14T05:43:35.817+00:00|824633721018|16
2012-02-16T19:42:57.972+00:00|412316860640|2199023255557
2012-01-21T15:40:15.916+00:00|412316860640|8796093022244
2012-02-03T10:37:05.877+00:00|412316860640|24189255811081
2012-08-09T22:16:49.075+00:00|412316860640|32985348833329
2012-04-28T15:20:28.223+00:00|824633721058|17592186044443
2012-07-27T21:33:19.834+00:00|824633721058|19791209299968
2012-02-16T08:55:49.617+00:00|824633721058|8796093022234
2012-06-23T14:29:26.816+00:00|824633721058|6597069766702
2012-04-18T03:28:19.360+00:00|824633721058|21990232555527
2012-06-29T08:59:40.776+00:00|824633721058|10995116277783
2012-06-15T00:02:21.630+00:00|824633721058|16
2012-04-03T16:39:14.366+00:00|824633721058|10995116277808
2012-04-12T19:09:37.107+00:00|824633721058|26388279066632
2012-05-11T10:13:06.830+00:00|824633721058|28587302322223
2012-07-27T13:13:14.603+00:00|824633721058|28587302322196
2012-07-18T06:31:36.779+00:00|824633721058|10995116277761
2012-06-21T02:00:17.877+00:00|824633721058|2199023255557
2012-05-19T13:09:06.819+00:00|824633721058|14
2012-03-01T09:04:10.387+00:00|824633721058|24189255811109
2012-08-26T02:14:05.876+00:00|824633721058|13194139533352
2012-05-25T21:40:04.832+00:00|824633721058|2199023255594
2012-04-17T00:31:06.861+00:00|824633721058|26388279066658
2012-08-28T07:01:00.923+00:00|824633721058|15393162788877
2012-08-12T05:00:27.060+00:00|824633721058|10995116277782
2012-04-09T18:20:30.765+00:00|824633721058|32
2012-08-12T09:53:29.153+00:00|824633721058|28587302322209
2012-09-06T20:58:40.009+00:00|824633721058|8796093022244
2012-07-18T14:37:30.793+00:00|824633721058|30786325577740
2012-03-17T05:06:56.757+00:00|824633721058|19791209299987
2012-03-25T12:56:43.080+00:00|824633721058|8796093022237
2012-07-22T08:46:52.625+00:00|824633721058|24189255811081
2012-01-29T18:36:59.866+00:00|687194767587|8796093022237
2012-01-09T19:29:07.336+00:00|687194767587|24189255811109
2012-01-14T18:43:47.453+00:00|687194767587|17592186044443
2011-10-22T07:48:52.137+00:00|687194767587|13194139533342
2012-03-07T04:31:51.417+00:00|687194767587|8796093022234
2012-04-05T00:47:18.344+00:00|687194767587|10995116277783
2012-02-18T16:21:55.185+00:00|687194767587|10995116277761
2012-01-06T15:48:26.946+00:00|687194767587|13194139533352
2012-06-02T10:28:05.741+00:00|962072674532|26388279066658
2012-07-04T07:26:18.284+00:00|962072674532|14
2012-08-17T23:06:28.200+00:00|962072674532|32985348833318
2012-08-06T20:20:17.161+00:00|962072674532|24189255811109
2012-08-14T16:25:11.051+00:00|962072674532|6597069766702
2012-09-10T12:15:00.201+00:00|962072674532|32
2012-08-30T00:03:47.937+00:00|962072674532|19791209299987
2012-07-18T21:47:41.687+00:00|962072674532|17592186044461
2012-06-05T06:03:58.802+00:00|962072674532|16
2012-08-26T01:35:20.557+00:00|962072674532|26388279066655
2012-09-10T11:43:01.478+00:00|962072674532|26388279066641
2012-07-05T01:28:52.686+00:00|962072674532|8796093022244
2012-07-17T00:31:03.037+00:00|962072674532|10995116277783
2012-06-18T03:38:22.220+00:00|962072674532|13194139533352
2012-09-02T07:20:41.517+00:00|962072674532|2199023255573
2012-06-30T13:51:25.540+00:00|962072674532|28587302322204
2012-09-01T12:16:47.773+00:00|962072674532|2199023255594
2012-05-28T14:22:01.326+00:00|962072674532|17592186044443
2012-08-26T07:29:03.537+00:00|962072674532|28587302322209
2012-08-01T04:03:38.500+00:00|893353197822|28587302322180
2012-08-27T11:50:13.662+00:00|962072674559|28587302322180
2012-08-09T22:16:49.075+00:00|1030792151296|13194139533355
2012-09-08T19:57:02.520+00:00|1099511628036|13194139533355
2012-07-17T03:48:33.945+00:00|206158430471|26388279066658
2012-01-16T00:09:50.120+00:00|274877907208|26388279066658
2012-01-16T00:09:50.120+00:00|824633721098|26388279066658
2012-01-16T00:09:50.120+00:00|206158430476|26388279066658
2012-01-16T00:09:50.120+00:00|274877907213|26388279066658
2012-05-05T04:52:20.144+00:00|893353197838|26388279066658
2012-01-16T00:09:50.120+00:00|755914244367|26388279066658
2012-01-16T00:09:50.120+00:00|687194767633|26388279066658
2012-01-16T00:09:50.120+00:00|618475290898|26388279066658
2012-01-16T00:09:50.120+00:00|755914244371|26388279066658
2012-07-15T01:58:45.957+00:00|1030792151316|26388279066658
2012-04-18T19:06:54.281+00:00|893353197846|26388279066658
2012-04-03T16:15:13.090+00:00|893353197848|26388279066658
2012-04-22T00:59:46.382+00:00|893353197849|26388279066658
2012-01-16T00:09:50.120+00:00|481036337434|26388279066658
2012-01-16T00:09:50.120+00:00|412316860700|26388279066658
2012-04-19T06:11:49.091+00:00|893353197853|26388279066658
2012-03-07T17:13:48.837+00:00|824633721118|26388279066658
2012-01-16T00:09:50.120+00:00|618475290911|26388279066658
2012-03-07T09:31:08.926+00:00|824633721120|26388279066658
2012-01-29T04:45:37.523+00:00|824633721122|26388279066658
2012-01-16T00:09:50.120+00:00|343597383971|26388279066658
2012-01-16T00:09:50.120+00:00|481036337444|26388279066658
2011-11-07T22:05:20.543+00:00|68719477029|16
2011-06-24T02:40:30.246+00:00|68719477029|32
2011-09-04T04:10:52.355+00:00|68719477029|8796093022244
2011-03-12T08:29:47.727+00:00|68719477029|10995116277761
