creationDate|deletionDate|explicitlyDeleted|Forum.id|Post.id
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2011-10-12T06:15:52.087+00:00|2013-01-01T00:00:00.000+00:00|false|19|687194767522
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
2012-03-23T09:38:56.539+00:00|2019-12-30T00:00:00.000+00:00|false|893353198047|893353202993
