creationDate|deletionDate|explicitlyDeleted|Post.id|Place.id
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-11-06T14:58:35.267+00:00|2019-12-30T00:00:00.000+00:00|false|687194767521|1
2011-10-12T06:15:52.087+00:00|2013-01-01T00:00:00.000+00:00|false|687194767522|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
2012-11-20T11:58:19.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231105030|92
