creationDate|deletionDate|explicitlyDeleted|Person.id|Post.id
2011-12-14T04:32:16.592+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|755914244794
2011-12-09T21:20:22.094+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|755914244796
2011-12-09T16:21:19.871+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|755914244801
2011-12-11T01:41:25.013+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|755914244809
2012-09-24T11:04:54.456+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|1099511628502
2012-06-25T11:09:50.250+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|962072675043
2012-06-23T11:01:47.017+00:00|2019-12-30T00:00:00.000+00:00|false|24189255811081|962072675043
2012-11-16T23:22:43.227+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|1168231105258
2011-04-26T16:29:55.104+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|481036337913
2012-10-04T04:45:57.314+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|1099511628548
2012-04-21T12:52:25.452+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|893353198348
2012-07-15T09:12:08.200+00:00|2019-12-30T00:00:00.000+00:00|false|24189255811081|962072675093
2012-07-12T06:28:39.786+00:00|2019-12-30T00:00:00.000+00:00|false|24189255811081|962072675094
2012-07-15T18:34:18.821+00:00|2019-12-30T00:00:00.000+00:00|false|24189255811081|962072675095
2012-01-25T02:19:09.937+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|824633721639
2012-01-26T09:46:48.176+00:00|2019-12-30T00:00:00.000+00:00|false|24189255811081|824633721639
2011-12-23T04:30:34.651+00:00|2011-12-23T04:30:44.651+00:00|true|2199023255594|755914244931
2012-03-05T08:39:08.900+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|824633721679
2012-03-07T13:06:33.397+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|824633721684
2012-10-05T14:54:27.291+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|1099511628666
2012-01-29T18:39:14.012+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|824633721778
2011-08-30T07:52:45.480+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|618475291587
2011-08-31T06:14:22.884+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|618475291590
2012-03-13T03:53:37.678+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|893353198588
2012-03-14T00:52:46.164+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|893353198592
2012-03-14T11:24:08.558+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|893353198598
2012-03-13T18:49:41.613+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|893353198601
2012-03-11T04:40:06.088+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|893353198603
2012-08-04T07:51:30.496+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|1030792152078
2012-08-18T02:25:02.467+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|1030792152099
2011-01-22T05:20:24.273+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533355|412316861781
2012-06-20T01:57:11.878+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255573|962072675715
2012-12-16T11:10:27.606+00:00|2019-12-30T00:00:00.000+00:00|false|13194139533352|1168231106020
2012-12-14T22:17:36.143+00:00|2019-12-30T00:00:00.000+00:00|false|13194139533352|1168231106026
2012-12-16T10:01:50.201+00:00|2019-12-30T00:00:00.000+00:00|false|13194139533352|1168231106027
2011-10-04T16:46:27.717+00:00|2019-12-30T00:00:00.000+00:00|false|13194139533352|687194768880
2011-06-23T05:22:30.679+00:00|2013-01-01T00:00:00.000+00:00|false|32|549755815486
2011-06-26T03:36:51.738+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255594|549755815486
2011-06-28T05:14:47.250+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277761|549755815486
2011-08-09T05:01:05.989+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|618475292256
2011-08-09T22:06:26.328+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|618475292256
2011-08-05T16:33:47.450+00:00|2019-12-30T00:00:00.000+00:00|false|19791209299987|618475292256
2012-01-09T06:33:11.074+00:00|2019-12-30T00:00:00.000+00:00|false|32|755914245737
2012-01-12T10:01:20.822+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|755914245739
2012-01-08T05:31:03.038+00:00|2019-12-30T00:00:00.000+00:00|false|19791209299987|755914245739
2011-10-02T03:15:53.291+00:00|2019-12-30T00:00:00.000+00:00|false|32|687194769028
2011-10-03T06:11:36.102+00:00|2011-10-03T06:11:46.108+00:00|true|2199023255594|687194769028
2011-09-30T02:57:08.154+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|687194769028
2011-10-04T00:58:36.105+00:00|2019-12-30T00:00:00.000+00:00|false|19791209299987|687194769028
2012-07-30T00:58:21.517+00:00|2019-12-30T00:00:00.000+00:00|false|32|1030792152715
2012-07-29T08:13:20.024+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|1030792152715
2012-07-25T13:32:20.498+00:00|2019-12-30T00:00:00.000+00:00|false|26388279066641|1030792152715
2012-07-27T10:29:26.723+00:00|2019-12-30T00:00:00.000+00:00|false|26388279066658|1030792152715
2012-07-26T14:00:30.393+00:00|2019-12-30T00:00:00.000+00:00|false|28587302322180|1030792152715
2012-07-30T01:24:00.898+00:00|2019-12-30T00:00:00.000+00:00|false|28587302322204|1030792152715
2012-04-09T06:12:42.389+00:00|2019-12-30T00:00:00.000+00:00|false|19791209299987|893353199263
2012-04-10T11:48:44.563+00:00|2019-12-30T00:00:00.000+00:00|false|26388279066641|893353199263
2012-04-12T06:23:40.862+00:00|2019-12-30T00:00:00.000+00:00|false|26388279066658|893353199263
2012-04-11T05:14:30.718+00:00|2019-12-30T00:00:00.000+00:00|false|28587302322180|893353199263
2012-04-14T19:12:25.566+00:00|2019-12-30T00:00:00.000+00:00|false|28587302322204|893353199263
2012-04-14T05:02:18.297+00:00|2019-12-30T00:00:00.000+00:00|false|28587302322180|893353199267
2011-11-13T22:37:59.324+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|755914245813
2011-11-15T15:31:06.136+00:00|2019-12-30T00:00:00.000+00:00|false|32|755914245818
2011-11-13T05:37:08.564+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|755914245818
2012-01-31T08:43:20.966+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|824633722578
2012-02-01T01:22:40.212+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|824633722578
2012-01-31T20:36:25.238+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|824633722581
2012-02-02T13:47:59.718+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|824633722581
2012-02-01T05:03:16.028+00:00|2019-12-30T00:00:00.000+00:00|false|19791209299987|824633722581
2012-01-30T12:47:15.924+00:00|2019-12-30T00:00:00.000+00:00|false|26388279066641|824633722581
2012-01-30T00:01:16.110+00:00|2019-12-30T00:00:00.000+00:00|false|26388279066658|824633722581
2012-02-03T17:55:50.152+00:00|2019-12-30T00:00:00.000+00:00|false|26388279066641|824633722582
2012-02-03T12:14:19.288+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|824633722590
2011-07-09T00:32:58.358+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|549755815660
2011-07-09T07:12:23.775+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|549755815663
2012-01-29T11:29:00.932+00:00|2019-12-30T00:00:00.000+00:00|false|26388279066658|824633722611
2012-01-26T04:54:52.902+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|824633722612
2012-01-29T01:57:01.658+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|824633722624
2012-01-26T13:04:39.476+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|824633722624
2012-01-25T19:02:29.863+00:00|2019-12-30T00:00:00.000+00:00|false|19791209299987|824633722624
2012-04-30T18:46:48.729+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|893353199366
2012-03-05T03:46:19.055+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|824633722640
2012-02-29T07:18:36.548+00:00|2019-12-30T00:00:00.000+00:00|false|32|824633722645
2011-08-24T11:25:09.637+00:00|2019-12-30T00:00:00.000+00:00|false|32|618475292452
2011-08-22T11:30:05.871+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|618475292452
2011-08-20T07:21:59.724+00:00|2019-12-30T00:00:00.000+00:00|false|19791209299987|618475292452
2011-10-06T08:10:54.130+00:00|2019-12-30T00:00:00.000+00:00|false|32|687194769212
2011-10-02T18:22:41.546+00:00|2019-12-30T00:00:00.000+00:00|false|2199023255594|687194769212
2011-10-06T12:00:18.294+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|687194769212
2011-10-01T12:41:09.471+00:00|2019-12-30T00:00:00.000+00:00|false|19791209299987|687194769212
2012-03-21T18:04:07.913+00:00|2019-12-30T00:00:00.000+00:00|false|19791209299987|893353199433
2012-03-23T12:41:17.459+00:00|2019-12-30T00:00:00.000+00:00|false|26388279066658|893353199448
2011-10-15T13:14:03.532+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255557|687194769569
2011-10-12T23:23:47.207+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255573|687194769569
2011-10-16T16:20:13.669+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022244|687194769569
2011-10-16T19:50:15.644+00:00|2012-01-31T17:29:45.363+00:00|false|8796093022249|687194769569
2012-06-17T19:24:42.358+00:00|2012-06-17T19:24:52.362+00:00|true|17592186044443|962072676791
2012-06-18T17:22:19.277+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322204|962072676791
2012-06-19T15:31:40.677+00:00|2013-01-01T00:00:00.000+00:00|false|19791209299968|962072676791
2012-06-21T18:47:18.400+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022234|962072676791
2012-06-21T16:32:14.880+00:00|2012-06-21T16:32:24.935+00:00|true|17592186044461|962072676791
2012-06-18T10:58:43.291+00:00|2013-01-01T00:00:00.000+00:00|false|6597069766702|962072676791
2012-06-16T19:46:38.226+00:00|2013-01-01T00:00:00.000+00:00|false|21990232555526|962072676791
2012-06-20T18:34:57.728+00:00|2013-01-01T00:00:00.000+00:00|false|21990232555527|962072676791
2012-06-21T18:03:21.729+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066641|962072676791
2012-06-15T05:29:01.096+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277783|962072676791
2012-06-17T19:52:07.876+00:00|2013-01-01T00:00:00.000+00:00|false|16|962072676791
2012-06-20T21:27:57.147+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277808|962072676791
2012-06-18T11:16:12.452+00:00|2012-06-18T11:16:22.467+00:00|true|26388279066632|962072676791
2012-06-19T13:02:44.236+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322223|962072676791
2012-06-18T01:22:47.104+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322196|962072676791
2012-06-15T02:39:16.245+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277761|962072676791
2012-06-21T19:14:31.336+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255557|962072676791
2012-06-19T21:23:11.593+00:00|2013-01-01T00:00:00.000+00:00|false|14|962072676791
2012-06-19T01:40:08.642+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811109|962072676791
2012-06-16T14:20:07.340+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533352|962072676791
2012-06-16T18:28:37.055+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255594|962072676791
2012-06-16T20:23:23.557+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066658|962072676791
2012-06-17T11:45:43.030+00:00|2013-01-01T00:00:00.000+00:00|false|15393162788877|962072676791
2012-06-19T03:28:19.724+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322180|962072676791
2012-06-21T11:39:24.103+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277782|962072676791
2012-06-20T07:16:19.833+00:00|2013-01-01T00:00:00.000+00:00|false|32|962072676791
2012-06-16T16:39:04.313+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322209|962072676791
2012-06-18T09:00:00.892+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022244|962072676791
2012-06-21T07:27:59.430+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322191|962072676791
2012-06-18T13:23:22.512+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533342|962072676791
2012-06-20T07:57:57.856+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066655|962072676791
2012-06-16T20:47:23.741+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533355|962072676791
2012-06-18T11:33:44.618+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255573|962072676791
2012-06-20T02:06:45.283+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066668|962072676791
2012-06-18T13:54:00.686+00:00|2013-01-01T00:00:00.000+00:00|false|19791209299987|962072676791
2012-06-19T20:23:20.681+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022237|962072676791
2012-06-17T15:07:30.138+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811081|962072676791
2012-10-26T16:32:43.044+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255573|1099511630343
2012-11-02T07:38:14.256+00:00|2013-01-01T00:00:00.000+00:00|false|21990232555526|1099511630343
2012-10-31T00:14:25.208+00:00|2013-01-01T00:00:00.000+00:00|false|32985348833291|1099511630343
2012-10-27T17:30:13.951+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088871|1099511630343
2012-10-27T09:47:22.994+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022237|1099511630343
2012-11-01T20:48:45.099+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811109|1099511630343
2012-10-29T10:49:17.821+00:00|2013-01-01T00:00:00.000+00:00|false|17592186044443|1099511630343
2012-10-28T13:02:30.732+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533342|1099511630343
2012-10-27T19:33:33.571+00:00|2013-01-01T00:00:00.000+00:00|false|21990232555527|1099511630343
2012-10-31T17:47:08.705+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255594|1099511630343
2012-10-31T05:39:22.120+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022234|1099511630343
2012-10-27T20:21:38.450+00:00|2013-01-01T00:00:00.000+00:00|false|30786325577731|1099511630343
2012-10-26T19:58:32.802+00:00|2012-10-26T19:58:42.802+00:00|true|10995116277783|1099511630343
2012-10-28T02:33:11.382+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322204|1099511630343
2012-10-28T04:33:24.501+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277761|1099511630343
2012-10-29T18:03:43.792+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533352|1099511630343
2012-11-01T00:29:45.351+00:00|2013-01-01T00:00:00.000+00:00|false|32985348833318|1099511630343
2012-11-04T11:21:36.318+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255573|1099511630369
2012-11-02T15:16:12.658+00:00|2013-01-01T00:00:00.000+00:00|false|21990232555526|1099511630369
2012-11-07T12:17:13.991+00:00|2013-01-01T00:00:00.000+00:00|false|32985348833291|1099511630369
2012-11-06T20:50:54.318+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088871|1099511630369
2012-11-01T04:35:38.209+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022237|1099511630369
2012-11-02T13:13:24.810+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811109|1099511630369
2012-11-01T12:35:36.835+00:00|2013-01-01T00:00:00.000+00:00|false|17592186044443|1099511630369
2012-11-04T21:46:38.573+00:00|2012-11-04T21:46:48.577+00:00|true|35184372088850|1099511630369
2012-11-01T12:05:08.026+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533342|1099511630369
2012-11-04T22:54:26.419+00:00|2013-01-01T00:00:00.000+00:00|false|21990232555527|1099511630369
2012-11-02T10:07:20.187+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255594|1099511630369
2012-11-04T22:10:47.572+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022234|1099511630369
2012-11-02T02:08:22.097+00:00|2013-01-01T00:00:00.000+00:00|false|30786325577731|1099511630369
2012-11-04T05:23:11.731+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277783|1099511630369
2012-11-07T11:24:52.875+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322204|1099511630369
2012-11-06T15:51:38.607+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277761|1099511630369
2012-11-05T07:21:03.388+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533352|1099511630369
2012-11-07T04:21:48.839+00:00|2013-01-01T00:00:00.000+00:00|false|32985348833318|1099511630369
2012-11-15T19:14:03.466+00:00|2019-12-30T00:00:00.000+00:00|false|28587302322180|1168231107532
2012-12-19T00:48:57.917+00:00|2019-12-30T00:00:00.000+00:00|false|13194139533355|1168231107558
2012-04-24T07:34:20.737+00:00|2019-12-30T00:00:00.000+00:00|false|26388279066658|893353200743
2012-04-19T06:12:07.107+00:00|2012-04-19T06:12:07.141+00:00|false|26388279066658|893353200763
2012-04-20T18:55:38.179+00:00|2019-12-30T00:00:00.000+00:00|false|26388279066658|893353200766
2012-03-10T00:00:54.762+00:00|2019-12-30T00:00:00.000+00:00|false|26388279066658|824633724039
2012-01-30T08:24:40.793+00:00|2019-12-30T00:00:00.000+00:00|false|26388279066658|824633724059
2011-06-18T03:36:13.479+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277761|549755817269
2011-06-17T07:03:11.745+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533342|549755817269
2011-06-18T17:33:13.214+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533352|549755817269
2011-02-22T01:00:07.631+00:00|2019-12-30T00:00:00.000+00:00|false|16|412316863820
2011-02-24T16:32:26.541+00:00|2019-12-30T00:00:00.000+00:00|false|32|412316863820
2011-02-24T09:11:12.706+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|412316863820
2011-02-22T14:44:32.346+00:00|2019-12-30T00:00:00.000+00:00|false|13194139533352|412316863820
2011-01-29T12:42:13.058+00:00|2019-12-30T00:00:00.000+00:00|false|16|412316863839
2011-01-28T02:09:50.051+00:00|2019-12-30T00:00:00.000+00:00|false|32|412316863839
2011-01-27T07:35:29.396+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|412316863839
2011-12-08T18:33:39.997+00:00|2019-12-30T00:00:00.000+00:00|false|15393162788877|755914247524
2012-11-29T09:00:19.908+00:00|2019-12-30T00:00:00.000+00:00|false|24189255811081|1168231107984
2012-11-28T15:11:32.683+00:00|2019-12-30T00:00:00.000+00:00|false|13194139533352|1168231107988
2012-11-24T22:33:06.779+00:00|2019-12-30T00:00:00.000+00:00|false|15393162788877|1168231107988
2012-11-27T01:16:37.933+00:00|2019-12-30T00:00:00.000+00:00|false|17592186044461|1168231107988
2011-08-12T16:02:36.463+00:00|2019-12-30T00:00:00.000+00:00|false|16|618475294117
2011-08-07T04:09:04.933+00:00|2019-12-30T00:00:00.000+00:00|false|32|618475294117
2011-08-07T11:24:35.140+00:00|2019-12-30T00:00:00.000+00:00|false|10995116277761|618475294117
2011-08-07T17:53:17.706+00:00|2019-12-30T00:00:00.000+00:00|false|13194139533342|618475294117
2012-01-10T21:13:43.848+00:00|2012-02-18T08:21:05.791+00:00|false|10995116277761|755914247593
2012-01-09T12:17:02.514+00:00|2012-02-18T08:21:05.791+00:00|false|16|755914247594
2012-01-05T09:17:32.843+00:00|2012-02-18T08:21:05.791+00:00|false|8796093022244|755914247594
2012-01-06T05:33:14.858+00:00|2012-02-18T08:21:05.791+00:00|false|10995116277761|755914247594
2012-01-10T19:42:17.339+00:00|2012-02-18T08:21:05.791+00:00|false|13194139533342|755914247594
2012-01-09T03:15:24.873+00:00|2012-02-18T08:21:05.791+00:00|false|13194139533352|755914247594
2012-01-06T20:54:37.440+00:00|2012-02-18T08:21:05.791+00:00|false|15393162788877|755914247594
2012-01-08T13:58:59.187+00:00|2012-02-18T08:21:05.791+00:00|false|17592186044461|755914247594
2012-01-08T15:56:30.563+00:00|2012-02-18T08:21:05.791+00:00|false|16|755914247597
2012-01-05T20:15:48.396+00:00|2012-02-18T08:21:05.791+00:00|false|8796093022244|755914247597
2012-01-04T11:39:08.814+00:00|2012-02-18T08:21:05.791+00:00|false|10995116277761|755914247597
2012-01-05T08:48:35.182+00:00|2012-02-18T08:21:05.791+00:00|false|13194139533342|755914247597
2012-01-04T18:04:42.673+00:00|2012-02-18T08:21:05.791+00:00|false|13194139533352|755914247597
2012-01-06T16:30:24.311+00:00|2012-02-18T08:21:05.791+00:00|false|15393162788877|755914247597
2012-01-05T21:41:11.783+00:00|2012-02-18T08:21:05.791+00:00|false|17592186044461|755914247597
2012-01-05T02:14:21.715+00:00|2012-02-18T08:21:05.791+00:00|false|10995116277761|755914247598
2012-01-11T00:29:28.302+00:00|2012-02-18T08:21:05.791+00:00|false|13194139533342|755914247598
2012-01-10T15:56:02.328+00:00|2012-02-18T08:21:05.791+00:00|false|13194139533352|755914247598
2012-01-09T12:01:30.270+00:00|2012-02-18T08:21:05.791+00:00|false|15393162788877|755914247598
2012-01-05T02:41:11.569+00:00|2012-02-18T08:21:05.791+00:00|false|17592186044461|755914247598
2012-05-16T08:57:42.100+00:00|2019-12-30T00:00:00.000+00:00|false|16|962072677817
2012-05-16T03:25:47.000+00:00|2019-12-30T00:00:00.000+00:00|false|8796093022244|962072677817
