creationDate|deletionDate|explicitlyDeleted|Forum.id|Person.id|type
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|137438953523|28587302322204|ALBUM
2012-02-03T03:26:41.722+00:00|2019-12-30T00:00:00.000+00:00|false|618475290676|26388279066655|ALBUM
2012-03-30T10:11:22.788+00:00|2019-12-30T00:00:00.000+00:00|false|618475290676|28587302322180|ALBUM
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|618475290676|28587302322204|ALBUM
2012-02-03T03:26:41.722+00:00|2019-12-30T00:00:00.000+00:00|false|755914244149|26388279066655|ALBUM
2012-04-08T11:48:04.301+00:00|2019-12-30T00:00:00.000+00:00|false|755914244149|28587302322204|ALBUM
2012-11-20T11:58:00.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104566|26388279066655|ALBUM
2012-11-20T11:58:00.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104566|28587302322180|ALBUM
2012-11-20T11:58:00.004+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104566|28587302322204|ALBUM
2012-09-22T16:53:36.452+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|16|WALL
2012-09-08T16:48:23.698+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|2199023255594|WALL
2012-07-18T04:25:29.221+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|10995116277782|WALL
2012-07-20T14:51:28.160+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|13194139533352|WALL
2012-04-18T16:46:55.284+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|17592186044443|WALL
2012-07-19T13:47:31.535+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|24189255811081|WALL
2012-05-06T17:03:10.793+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|26388279066641|WALL
2012-10-03T02:51:10.147+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|26388279066655|WALL
2012-04-25T09:34:29.949+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|26388279066668|WALL
2012-08-23T05:27:50.596+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|28587302322204|WALL
2012-08-01T04:03:38.500+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|28587302322223|WALL
2012-08-27T11:50:13.662+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|30786325577731|WALL
2012-11-15T04:05:38.671+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|32985348833329|WALL
2012-12-16T07:11:40.642+00:00|2019-12-30T00:00:00.000+00:00|false|893353197623|35184372088856|WALL
2012-12-04T11:10:29.779+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104568|2199023255594|ALBUM
2012-12-04T11:10:29.779+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104568|10995116277782|ALBUM
2012-12-04T11:10:29.779+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104568|13194139533352|ALBUM
2012-12-04T11:10:29.779+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104568|17592186044443|ALBUM
2012-12-04T11:10:29.779+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104568|26388279066641|ALBUM
2012-12-04T11:10:29.779+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104568|26388279066655|ALBUM
2012-12-04T11:10:29.779+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104568|26388279066668|ALBUM
2012-12-04T11:10:29.779+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104568|28587302322204|ALBUM
2012-12-04T11:10:29.779+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104568|28587302322223|ALBUM
2012-12-04T11:10:29.779+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104568|32985348833329|ALBUM
2012-08-11T12:39:06.343+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151097|16|ALBUM
2012-08-11T12:39:06.343+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151097|2199023255594|ALBUM
2012-08-11T12:39:06.343+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151097|10995116277782|ALBUM
2012-08-11T12:39:06.343+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151097|17592186044443|ALBUM
2012-08-11T12:39:06.343+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151097|24189255811081|ALBUM
2012-08-11T12:39:06.343+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151097|26388279066641|ALBUM
2012-08-11T12:39:06.343+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151097|26388279066655|ALBUM
2012-08-11T12:39:06.343+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151097|26388279066668|ALBUM
2012-08-11T12:39:06.343+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151097|28587302322223|ALBUM
2012-08-11T12:39:06.343+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151097|30786325577731|ALBUM
2012-08-11T12:39:06.343+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151097|32985348833329|ALBUM
2012-11-04T03:31:25.404+00:00|2019-12-30T00:00:00.000+00:00|false|1030792151097|35184372088856|ALBUM
2012-09-24T23:05:13.821+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627834|16|ALBUM
2012-09-24T23:05:13.821+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627834|10995116277782|ALBUM
2012-09-24T23:05:13.821+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627834|13194139533352|ALBUM
2012-09-24T23:05:13.821+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627834|17592186044443|ALBUM
2012-09-24T23:05:13.821+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627834|24189255811081|ALBUM
2012-09-24T23:05:13.821+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627834|26388279066641|ALBUM
2012-09-24T23:05:13.821+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627834|28587302322204|ALBUM
2012-09-24T23:05:13.821+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627834|32985348833329|ALBUM
2012-06-25T08:42:04.372+00:00|2019-12-30T00:00:00.000+00:00|false|962072674363|16|ALBUM
2012-06-25T08:42:04.372+00:00|2019-12-30T00:00:00.000+00:00|false|962072674363|10995116277782|ALBUM
2012-06-25T08:42:04.372+00:00|2019-12-30T00:00:00.000+00:00|false|962072674363|13194139533352|ALBUM
2012-06-25T08:42:04.372+00:00|2019-12-30T00:00:00.000+00:00|false|962072674363|24189255811081|ALBUM
2012-06-25T08:42:04.372+00:00|2019-12-30T00:00:00.000+00:00|false|962072674363|26388279066641|ALBUM
2012-06-25T08:42:04.372+00:00|2019-12-30T00:00:00.000+00:00|false|962072674363|26388279066655|ALBUM
2012-06-25T08:42:04.372+00:00|2019-12-30T00:00:00.000+00:00|false|962072674363|26388279066668|ALBUM
2012-06-25T08:42:04.372+00:00|2019-12-30T00:00:00.000+00:00|false|962072674363|28587302322204|ALBUM
2012-07-03T00:55:26.938+00:00|2019-12-30T00:00:00.000+00:00|false|962072674363|30786325577731|ALBUM
2012-10-19T20:50:59.894+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627836|13194139533352|ALBUM
2012-10-19T20:50:59.894+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627836|24189255811081|ALBUM
2012-10-19T20:50:59.894+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627836|26388279066641|ALBUM
2012-10-19T20:50:59.894+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627836|26388279066655|ALBUM
2012-10-19T20:50:59.894+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627836|26388279066668|ALBUM
2012-10-19T20:50:59.894+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627836|28587302322204|ALBUM
2012-10-19T20:50:59.894+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627836|28587302322223|ALBUM
2012-10-19T20:50:59.894+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627836|30786325577731|ALBUM
2012-05-11T04:01:31.340+00:00|2019-12-30T00:00:00.000+00:00|false|962072674365|16|ALBUM
2012-05-11T04:01:31.340+00:00|2019-12-30T00:00:00.000+00:00|false|962072674365|2199023255594|ALBUM
2012-05-11T04:01:31.340+00:00|2019-12-30T00:00:00.000+00:00|false|962072674365|10995116277782|ALBUM
2012-05-11T04:01:31.340+00:00|2019-12-30T00:00:00.000+00:00|false|962072674365|13194139533352|ALBUM
2012-05-11T04:01:31.340+00:00|2019-12-30T00:00:00.000+00:00|false|962072674365|17592186044443|ALBUM
2012-05-11T04:01:31.340+00:00|2019-12-30T00:00:00.000+00:00|false|962072674365|24189255811081|ALBUM
2012-05-11T04:01:31.340+00:00|2019-12-30T00:00:00.000+00:00|false|962072674365|28587302322223|ALBUM
2012-07-03T00:55:26.938+00:00|2019-12-30T00:00:00.000+00:00|false|962072674365|30786325577731|ALBUM
2012-08-09T21:35:51.016+00:00|2019-12-30T00:00:00.000+00:00|false|962072674365|32985348833329|ALBUM
2012-11-04T03:31:25.404+00:00|2019-12-30T00:00:00.000+00:00|false|962072674365|35184372088856|ALBUM
2012-04-22T06:09:28.866+00:00|2019-12-30T00:00:00.000+00:00|false|893353197630|16|ALBUM
2012-04-22T06:09:28.866+00:00|2019-12-30T00:00:00.000+00:00|false|893353197630|10995116277782|ALBUM
2012-04-22T06:09:28.866+00:00|2019-12-30T00:00:00.000+00:00|false|893353197630|17592186044443|ALBUM
2012-04-22T06:09:28.866+00:00|2019-12-30T00:00:00.000+00:00|false|893353197630|24189255811081|ALBUM
2012-04-22T06:09:28.866+00:00|2019-12-30T00:00:00.000+00:00|false|893353197630|26388279066655|ALBUM
2012-04-22T06:09:28.866+00:00|2019-12-30T00:00:00.000+00:00|false|893353197630|26388279066668|ALBUM
2012-04-22T06:09:28.866+00:00|2019-12-30T00:00:00.000+00:00|false|893353197630|28587302322204|ALBUM
2012-07-03T00:55:26.938+00:00|2019-12-30T00:00:00.000+00:00|false|893353197630|30786325577731|ALBUM
2012-11-04T03:31:25.404+00:00|2019-12-30T00:00:00.000+00:00|false|893353197630|35184372088856|ALBUM
2012-05-18T05:02:09.303+00:00|2019-12-30T00:00:00.000+00:00|false|962072674367|16|ALBUM
2012-05-18T05:02:09.303+00:00|2019-12-30T00:00:00.000+00:00|false|962072674367|2199023255594|ALBUM
2012-05-18T05:02:09.303+00:00|2019-12-30T00:00:00.000+00:00|false|962072674367|10995116277782|ALBUM
2012-05-18T05:02:09.303+00:00|2019-12-30T00:00:00.000+00:00|false|962072674367|13194139533352|ALBUM
2012-05-18T05:02:09.303+00:00|2019-12-30T00:00:00.000+00:00|false|962072674367|17592186044443|ALBUM
2012-05-18T05:02:09.303+00:00|2019-12-30T00:00:00.000+00:00|false|962072674367|24189255811081|ALBUM
2012-05-18T05:02:09.303+00:00|2019-12-30T00:00:00.000+00:00|false|962072674367|26388279066655|ALBUM
2012-05-18T05:02:09.303+00:00|2019-12-30T00:00:00.000+00:00|false|962072674367|28587302322223|ALBUM
2012-07-03T00:55:26.938+00:00|2019-12-30T00:00:00.000+00:00|false|962072674367|30786325577731|ALBUM
2012-08-09T21:35:51.016+00:00|2019-12-30T00:00:00.000+00:00|false|962072674367|32985348833329|ALBUM
2012-09-25T11:16:46.328+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627840|2199023255594|ALBUM
2012-09-25T11:16:46.328+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627840|10995116277782|ALBUM
2012-09-25T11:16:46.328+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627840|13194139533352|ALBUM
2012-09-25T11:16:46.328+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627840|17592186044443|ALBUM
2012-09-25T11:16:46.328+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627840|24189255811081|ALBUM
2012-09-25T11:16:46.328+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627840|26388279066641|ALBUM
2012-09-25T11:16:46.328+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627840|26388279066655|ALBUM
2012-09-25T11:16:46.328+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627840|28587302322204|ALBUM
2012-09-25T11:16:46.328+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627840|28587302322223|ALBUM
2012-09-25T11:16:46.328+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627840|32985348833329|ALBUM
2012-11-04T03:31:25.404+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627840|35184372088856|ALBUM
2011-12-29T11:29:40.153+00:00|2019-12-30T00:00:00.000+00:00|false|412316860481|2199023255594|WALL
2012-10-30T17:06:02.533+00:00|2019-12-30T00:00:00.000+00:00|false|412316860481|24189255811081|WALL
2011-04-17T16:50:25.401+00:00|2019-12-30T00:00:00.000+00:00|false|481036337218|2199023255594|ALBUM
2011-12-29T07:56:49.032+00:00|2019-12-30T00:00:00.000+00:00|false|481036337218|24189255811081|ALBUM
2011-05-07T09:02:21.318+00:00|2019-12-30T00:00:00.000+00:00|false|549755813955|2199023255594|ALBUM
2011-12-29T07:56:49.032+00:00|2019-12-30T00:00:00.000+00:00|false|549755813955|24189255811081|ALBUM
2012-12-30T05:47:35.441+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104580|24189255811081|ALBUM
2011-12-08T16:56:38.807+00:00|2019-12-30T00:00:00.000+00:00|false|755914244165|2199023255594|ALBUM
2012-04-18T00:51:38.839+00:00|2019-12-30T00:00:00.000+00:00|false|893353197638|2199023255594|ALBUM
2012-04-18T00:51:38.839+00:00|2019-12-30T00:00:00.000+00:00|false|893353197638|24189255811081|ALBUM
2012-09-20T11:06:59.540+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627847|2199023255594|ALBUM
2012-09-20T11:06:59.540+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627847|24189255811081|ALBUM
2012-06-19T16:34:10.961+00:00|2019-12-30T00:00:00.000+00:00|false|962072674376|2199023255594|ALBUM
2012-06-19T16:34:10.961+00:00|2019-12-30T00:00:00.000+00:00|false|962072674376|24189255811081|ALBUM
2012-11-11T17:33:10.093+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104585|2199023255594|ALBUM
2011-04-22T22:08:07.671+00:00|2019-12-30T00:00:00.000+00:00|false|481036337226|2199023255594|ALBUM
2012-10-02T10:09:27.547+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627851|2199023255594|ALBUM
2012-10-02T10:09:27.547+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627851|24189255811081|ALBUM
2012-04-17T13:55:47.434+00:00|2019-12-30T00:00:00.000+00:00|false|893353197644|2199023255594|ALBUM
2012-07-08T20:43:43.328+00:00|2019-12-30T00:00:00.000+00:00|false|962072674381|24189255811081|ALBUM
2012-10-03T14:18:25.144+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627854|2199023255594|ALBUM
2012-10-03T14:18:25.144+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627854|24189255811081|ALBUM
2012-01-22T00:25:06.759+00:00|2019-12-30T00:00:00.000+00:00|false|824633720911|2199023255594|ALBUM
2012-01-22T00:25:06.759+00:00|2019-12-30T00:00:00.000+00:00|false|824633720911|24189255811081|ALBUM
2012-10-23T02:10:53.806+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627856|2199023255594|ALBUM
2012-10-23T02:10:53.806+00:00|2019-12-30T00:00:00.000+00:00|false|1099511627856|24189255811081|ALBUM
2012-11-09T18:22:33.812+00:00|2019-12-30T00:00:00.000+00:00|false|1168231104593|2199023255594|ALBUM
2011-12-19T13:10:07.266+00:00|2019-12-30T00:00:00.000+00:00|false|755914244178|2199023255594|ALBUM
2012-03-01T14:02:37.194+00:00|2019-12-30T00:00:00.000+00:00|false|824633720915|2199023255594|ALBUM
2011-12-29T07:56:49.032+00:00|2019-12-30T00:00:00.000+00:00|false|618475290708|24189255811081|ALBUM
2011-08-12T16:25:55.853+00:00|2019-12-30T00:00:00.000+00:00|false|618475290709|2199023255594|ALBUM
2011-12-29T07:56:49.032+00:00|2019-12-30T00:00:00.000+00:00|false|618475290709|24189255811081|ALBUM
